Sectioning,NGS,UNGS,NV,Sectioning.1,NGS.1,UNGS.1,NV.1,Sectioning.2,NGS.2,UNGS.2,NV.2,Sectioning.3,NGS.3,UNGS.3,NV.3,Sectioning.4,NGS.4,UNGS.4,NV.4,Sectioning.5,NGS.5,UNGS.5,NV.5,Sectioning.6,NGS.6,UNGS.6,NV.6,Sectioning.7,NGS.7,UNGS.7,NV.7,Sectioning,NGS,UNGS,NV
-7.818799786917352,-7.457972160655908,-7.457972160655908,-7.457972160655908,-6.602024127953254,-7.173132013723988,-7.173132013723988,-7.173132013723988,-6.687285464637182,-6.761492927759367,-6.761492927759367,-7.23401471084806,-6.701750267814037,-6.936119520739503,-6.936119520739503,-7.119260296671978,-6.955569482184234,-6.702481748182819,-6.702481748182819,-6.702481748182819,-6.635941181493383,-7.033529340459411,-6.818616439762913,-7.16474202879846,-6.661565312250621,-6.776028728453103,-6.621816107666472,-6.870883298983687,-6.777198804485758,-7.088006003311119,-7.088006003311119,-7.421717886300877,-6.395825077820845,-6.813137166346649,-6.813137166346649,-6.813137166346649
-7.145643499564619,-7.732495463832432,-7.732495463832432,-7.732495463832432,-6.828873503946944,-6.986393277906578,-6.986393277906578,-6.986393277906578,-6.983808761483559,-6.881728839725342,-6.881728839725342,-6.881728839725342,-6.710034850646421,-6.745860159815026,-6.745860159815026,-7.151647431766101,-6.707174871233466,-6.660174562186585,-6.660174562186585,-6.83407953264971,-6.346079474628506,-6.240078942307963,-6.240078942307963,-6.838722582623076,-6.473224833419957,-6.40898074394906,-6.40898074394906,-6.939102613988871,-6.4520084889995495,-6.548721454550932,-6.548721454550932,-6.6272194110748295,-6.766131636301309,-6.83109722163823,-6.83109722163823,-6.83109722163823
-7.862895776597941,-7.809385914101909,-7.809385914101909,-7.809385914101909,-7.145154929785777,-6.939415234201878,-6.939415234201878,-6.939415234201878,-7.275694341465774,-6.842384153416054,-6.842384153416054,-6.850703084769094,-7.035634093632207,-7.0346814984213,-7.0346814984213,-7.0346814984213,-6.569686517481683,-6.598236586179141,-6.598236586179141,-7.120267520669383,-6.963115225909935,-6.890797439306817,-6.890797439306817,-7.046106053286197,-6.754997809884728,-7.005668745575904,-7.005668745575904,-7.005668745575904,-6.059799687020735,-6.446446308621843,-6.446446308621843,-6.58705417442436,-7.187657796248384,-6.975465763370123,-6.975465763370123,-6.975465763370123
-7.55872482451705,-7.709595931457567,-7.709595931457567,-7.709595931457567,-6.453875962655134,-7.1781315300323945,-6.351348544998478,-7.1781315300323945,-6.772049710498695,-6.586138946097824,-6.586138946097824,-6.931849324219088,-6.69092871245073,-6.231422801735555,-6.231422801735555,-6.700044763112107,-6.788415584963172,-6.678664525057697,-6.678664525057697,-6.939714462780884,-6.742587101881376,-6.6981361101389485,-6.6981361101389485,-6.6981361101389485,-6.983330040979145,-6.371859485783844,-6.371859485783844,-6.833336202168393,-6.3735117480774495,-6.865743102764567,-6.865743102764567,-6.865743102764567,-6.828165809053867,-6.29022499769716,-6.29022499769716,-6.803579577860184
-8.267721128906832,-7.282235304301304,-7.282235304301304,-7.282235304301304,-7.208445435033142,-6.938984754441133,-6.938984754441133,-7.108678330674847,-7.138655932390622,-7.064412792259752,-7.064412792259752,-7.064412792259752,-6.592117022769484,-6.719748097877289,-6.719748097877289,-6.896869372620828,-6.483428185651989,-6.323027411793105,-6.323027411793105,-6.323027411793105,-6.737238050258533,-6.669280390763773,-6.669280390763773,-6.669280390763773,-6.737885297837767,-7.098551898932317,-7.098551898932317,-7.098551898932317,-6.770289783327032,-6.73010005053227,-6.592189285934719,-6.73010005053227,-6.874577842585003,-6.564490701179281,-6.564490701179281,-6.805778685602158
-7.462775053888516,-7.186283282070877,-7.186283282070877,-7.186283282070877,-6.834232738345627,-7.35791535959506,-7.35791535959506,-7.35791535959506,-6.974388138486106,-7.07280055072181,-7.07280055072181,-7.072879411104567,-6.913926311462149,-6.7113180815437765,-6.7113180815437765,-6.909394163613005,-6.700628255830607,-6.814649068856841,-6.814649068856841,-7.093430732761057,-7.04973195282704,-6.79996977877973,-6.79996977877973,-6.902764934905817,-6.894845553687837,-6.872275345753414,-6.872275345753414,-6.872275345753414,-6.406230244678634,-6.913621475532171,-6.913621475532171,-7.076776084674573,-6.195016521671241,-6.375735092689713,-6.375735092689713,-6.614164709251004
-7.052758410007679,-7.760769257856832,-7.760769257856832,-7.760769257856832,-6.898362254155705,-7.097667384998569,-7.097667384998569,-7.114900158821727,-6.775254009720016,-6.813760838792094,-6.813760838792094,-7.052804231351049,-6.545132113904959,-6.447520347774553,-6.447520347774553,-6.818537447741602,-6.816014483777105,-7.025532396774377,-7.025532396774377,-7.025532396774377,-6.508016156004967,-6.507340526688823,-6.507340526688823,-6.636066658136534,-6.586253376324068,-6.595766476768468,-6.595766476768468,-6.595766476768468,-6.464811064096427,-6.696053407938361,-6.696053407938361,-6.696053407938361,-6.020955601963208,-6.095763648569216,-6.095763648569216,-7.1066618000982675
-7.518651844860139,-7.341150137573805,-7.341150137573805,-7.341150137573805,-7.172238956072055,-7.089783197721431,-7.089783197721431,-7.089783197721431,-7.022078036178159,-7.0326373539848905,-7.0326373539848905,-7.034772054997443,-6.576189425044515,-6.775364352105781,-6.719181380154225,-7.148830300602832,-6.941466618173704,-6.420523985179805,-6.420523985179805,-6.581370577637614,-6.795037563157204,-6.599875029726555,-6.599875029726555,-7.087889924241229,-6.691825114242133,-6.6525224807891,-6.6525224807891,-6.816387017139314,-6.419933427136823,-6.539429080935439,-6.539429080935439,-6.539429080935439,-6.310322381501671,-6.739790333406892,-6.739790333406892,-6.891612938410922
-7.808398184780774,-7.164607434662639,-7.164607434662639,-7.164607434662639,-6.951379215818577,-7.175551094312789,-7.175551094312789,-7.175551094312789,-6.8161487756890615,-6.892701864480296,-6.97164895565307,-6.97164895565307,-6.888122678858691,-6.417359046156189,-6.417359046156189,-6.526693653964337,-6.615604667306933,-6.598304686475519,-6.598304686475519,-6.598304686475519,-6.491065476947235,-6.297734609884161,-6.297734609884161,-6.297734609884161,-6.567898273963188,-6.44852974849949,-6.44852974849949,-6.486720641205243,-6.24288510319131,-7.018765418554581,-7.018765418554581,-7.018765418554581,-6.7622839344527765,-6.867921305871313,-6.867921305871313,-6.867921305871313
-7.18206334391988,-7.16680767378894,-7.16680767378894,-7.218214813927933,-6.850518784256567,-7.47867040272132,-7.47867040272132,-7.47867040272132,-6.770878004738485,-6.85365072271753,-6.727742076236226,-7.004553501526367,-6.558031056405102,-6.565947020449446,-6.565947020449446,-6.805365506719195,-6.6457686399171845,-6.734082335946693,-6.734082335946693,-7.039565123385502,-6.645931009387251,-6.373077032117921,-6.373077032117921,-6.811522281481845,-6.8195525684351015,-6.579882417979853,-6.770356617458866,-6.770356617458866,-6.723426941335967,-6.414138388223702,-6.414138388223702,-6.882229390650483,-6.536238174674929,-6.74408552188511,-7.582354041392491,-7.582354041392491
