Sectioning,NGS,UNGS,NV,Sectioning.1,NGS.1,UNGS.1,NV.1,Sectioning.1.1,NGS.1.1,UNGS.1.1,NV.1.1,Sectioning.1.1.1,NGS.1.1.1,UNGS.1.1.1,NV.1.1.1,Sectioning.1.1.1.1,NGS.1.1.1.1,UNGS.1.1.1.1,NV.1.1.1.1,Sectioning.1.1.1.1.1,NGS.1.1.1.1.1,UNGS.1.1.1.1.1,NV.1.1.1.1.1,Sectioning.1.1.1.1.1.1,NGS.1.1.1.1.1.1,UNGS.1.1.1.1.1.1,NV.1.1.1.1.1.1,Sectioning.1.1.1.1.1.1.1,NGS.1.1.1.1.1.1.1,UNGS.1.1.1.1.1.1.1,NV.1.1.1.1.1.1.1,Sectioning,NGS,UNGS,NV
-7.321555150321984,-7.899157114887568,-7.899157114887568,-7.899157114887568,-7.41378342336518,-7.394552287874106,-7.394552287874106,-7.394552287874106,-6.983036572900803,-7.328897566559336,-7.328897566559336,-7.328897566559336,-6.622536726383276,-6.993869133093503,-6.993869133093503,-6.993869133093503,-6.614623094362909,-6.29535104347662,-6.29535104347662,-6.29535104347662,-6.73021960719662,-6.653364354087397,-6.653364354087397,-7.298367804838488,-6.599726562139219,-6.604851925740077,-6.604851925740077,-6.604851925740077,-6.296926017538376,-7.638603659977172,-6.256048655703856,-7.638603659977172,-7.601171906850493,-6.9002876142804075,-6.9002876142804075,-7.570152121491323
-7.312725921985629,-7.258912830969207,-7.258912830969207,-7.258912830969207,-7.164824285206105,-7.153906192302295,-7.153906192302295,-7.153906192302295,-7.346960311446147,-6.799073869278129,-6.799073869278129,-6.799073869278129,-6.901469222178301,-7.038181033812351,-7.038181033812351,-7.038181033812351,-6.753912290419144,-6.820342589722459,-6.820342589722459,-6.820342589722459,-6.687477560171091,-7.231886936991147,-7.231886936991147,-7.231886936991147,-6.705945265523921,-6.873183907772084,-6.873183907772084,-6.873183907772084,-6.587276283527439,-6.73343950285925,-6.73343950285925,-6.73343950285925,-6.353301904481748,-6.763436990196771,-6.763436990196771,-6.763436990196771
-7.451868077150314,-8.202990528742554,-8.202990528742554,-8.202990528742554,-7.207880247986286,-7.243435541297888,-7.243435541297888,-7.243435541297888,-7.025294454665806,-7.271231921611596,-7.271231921611596,-7.271231921611596,-6.827200215908283,-6.968340248028632,-6.968340248028632,-6.968340248028632,-6.753288478517437,-7.157631816544732,-7.157631816544732,-7.157631816544732,-6.532526931523689,-7.026086770910311,-7.026086770910311,-7.026086770910311,-7.116050113969177,-7.547348772987343,-7.547348772987343,-7.547348772987343,-7.012651496205657,-7.068982310124457,-7.068982310124457,-7.56034125128373,-6.9992885144721715,-7.768277595614686,-7.768277595614686,-7.768277595614686
-7.880464625631365,-7.966202945641983,-7.966202945641983,-7.966202945641983,-7.717942349357841,-7.085183995473471,-7.085183995473471,-7.085183995473471,-6.894683348286351,-6.404623157932609,-6.404623157932609,-6.404623157932609,-7.229954066069384,-6.847312153878976,-6.847312153878976,-7.515742209007974,-6.988071347214412,-7.001759687948871,-7.001759687948871,-7.001759687948871,-6.311708902455772,-6.410414077182286,-6.410414077182286,-6.410414077182286,-6.703236800990792,-6.712931888195823,-6.712931888195823,-6.712931888195823,-6.919048333336539,-6.835319120879443,-6.835319120879443,-7.594350135287248,-7.026859694739109,-7.083958012665988,-7.083958012665988,-7.761189859132035
-7.194450854108122,-7.090667652471561,-7.090667652471561,-7.090667652471561,-7.126438919837593,-7.1378287445245405,-7.1378287445245405,-7.1378287445245405,-7.0506977003789775,-7.09935647568836,-7.09935647568836,-7.09935647568836,-6.875408957044404,-7.171397728003466,-7.171397728003466,-7.171397728003466,-6.822541378619325,-6.7674152630281,-6.7674152630281,-6.7674152630281,-6.3947375443001055,-6.679667251014791,-6.679667251014791,-7.702776538057967,-6.378410774417438,-7.0412066565088045,-7.0412066565088045,-7.358995124470411,-6.691383084906704,-6.504667858219133,-6.504667858219133,-6.504667858219133,-7.086764384481299,-6.963652086441192,-6.963652086441192,-7.693441280338355
-8.190878967230608,-7.487458307320882,-7.487458307320882,-7.487458307320882,-6.739901905586546,-7.757155108632277,-7.757155108632277,-7.757155108632277,-7.253115940346642,-7.199422374560358,-7.199422374560358,-7.199422374560358,-7.138222156753258,-6.707662607015894,-6.707662607015894,-6.707662607015894,-6.775978258793908,-6.746231946721577,-6.746231946721577,-6.746231946721577,-6.537136639706379,-6.376722915511323,-6.376722915511323,-7.420325475583306,-6.271428438704277,-6.24721786279831,-6.24721786279831,-7.246284148931094,-6.898971381975741,-6.844424180874471,-6.844424180874471,-7.47969600499805,-7.559722394366202,-6.913506164744204,-6.913506164744204,-6.913506164744204
-7.883427139291045,-8.006167955527836,-8.006167955527836,-8.006167955527836,-6.804447694778044,-7.803590132112278,-7.803590132112278,-7.803590132112278,-7.172678500884542,-7.330488417590674,-7.330488417590674,-7.330488417590674,-6.813254475960221,-6.825184209080875,-6.825184209080875,-6.825184209080875,-6.961000538228879,-6.788256062605223,-6.788256062605223,-6.788256062605223,-6.464782735273583,-6.900273060811804,-6.900273060811804,-6.900273060811804,-7.138712916910358,-6.747040209085752,-6.747040209085752,-6.747040209085752,-7.38266108241168,-7.261946795556071,-7.261946795556071,-7.261946795556071,-6.684502158943095,-7.614442351351351,-7.614442351351351,-7.790488773078453
-6.970915360444227,-7.707390452475944,-7.707390452475944,-7.707390452475944,-7.290153718006229,-6.761304782267289,-6.761304782267289,-6.761304782267289,-7.334799940248787,-6.614104976567887,-6.614104976567887,-6.614104976567887,-6.780388560962179,-6.267368044303487,-6.267368044303487,-6.267368044303487,-6.526424687979826,-6.738525759424639,-6.738525759424639,-6.738525759424639,-6.68765014181346,-6.597529956645738,-6.597529956645738,-7.412651467863808,-6.488368816980876,-6.767635620842657,-6.767635620842657,-6.767635620842657,-6.617042029788479,-6.498026656685186,-6.498026656685186,-7.52361330697274,-7.106514480292937,-6.906656366688553,-6.906656366688553,-7.604486959700266
-7.927191456119331,-7.295913763089027,-7.295913763089027,-7.295913763089027,-7.0344920268342825,-7.250912253775265,-7.250912253775265,-7.250912253775265,-7.426054599021095,-6.781585226459761,-6.781585226459761,-6.781585226459761,-6.607603982953248,-6.595101283326825,-6.595101283326825,-6.595101283326825,-6.697702425681897,-6.593916858140652,-6.593916858140652,-6.593916858140652,-6.738162788457718,-6.745637135305549,-6.745637135305549,-7.621456932307824,-6.567503131350845,-6.490023424137362,-6.490023424137362,-6.490023424137362,-6.576281385939448,-7.408990624567443,-7.408990624567443,-7.408990624567443,-7.586696015714091,-6.756593900049745,-6.756593900049745,-7.440546234891587
-7.670073952962964,-7.908588848304277,-7.908588848304277,-7.908588848304277,-7.574917597033908,-7.234714674208044,-7.234714674208044,-7.234714674208044,-6.787912214462896,-6.953244269356818,-6.953244269356818,-6.953244269356818,-6.916115828480584,-7.007904691671959,-7.007904691671959,-7.007904691671959,-6.510099620365606,-6.66154317710383,-6.66154317710383,-6.66154317710383,-6.917997150524416,-6.943868237468445,-6.943868237468445,-6.943868237468445,-6.716114062307817,-6.749883740174514,-6.749883740174514,-6.749883740174514,-7.599510441675232,-7.742606960375558,-7.742606960375558,-7.742606960375558,-6.637040467574241,-6.534375442890193,-6.534375442890193,-6.534375442890193
-6.816544998842391,-7.583551576008153,-7.583551576008153,-7.583551576008153,-7.399305182951671,-7.912570596218787,-7.912570596218787,-7.912570596218787,-6.8393030908577765,-6.559837537448999,-6.559837537448999,-7.203431610534778,-6.930533378154281,-6.991941064109519,-6.991941064109519,-6.991941064109519,-7.437840655833973,-7.188260174458748,-7.188260174458748,-7.188260174458748,-6.285774048643456,-6.1226884733574165,-6.1226884733574165,-7.332692461262932,-6.540057321449037,-6.5227862116620905,-6.5227862116620905,-7.296062095389304,-6.887649816017747,-6.872791770454554,-6.872791770454554,-6.872791770454554,-7.317520614542369,-6.737819121000061,-6.737819121000061,-6.737819121000061
-8.814297288873085,-6.991679479169306,-6.991679479169306,-6.991679479169306,-7.452399481287708,-7.914979103470429,-7.914979103470429,-7.914979103470429,-6.636184281169266,-6.686306148928924,-6.686306148928924,-6.686306148928924,-7.474931365222893,-7.388030193978885,-7.388030193978885,-7.388030193978885,-7.017713724302294,-7.2910521366607295,-7.2910521366607295,-7.2910521366607295,-6.8525116677480735,-6.995913424879323,-6.995913424879323,-6.995913424879323,-6.825095952035435,-6.950712915954783,-6.950712915954783,-6.950712915954783,-7.107329916042614,-7.042434470742625,-7.042434470742625,-7.492534121278284,-7.625891492042389,-6.646297500983872,-6.646297500983872,-7.659571135949155
-7.270260925515326,-7.93968316061853,-7.93968316061853,-7.93968316061853,-7.12499087243253,-6.924996930979116,-6.924996930979116,-7.34032120252752,-7.053857713573207,-7.382367251921376,-7.382367251921376,-7.594344689975464,-6.940533661975458,-6.956763269313047,-6.956763269313047,-6.956763269313047,-6.711542421337827,-6.67293414493086,-6.67293414493086,-6.67293414493086,-6.519525465061206,-6.530979979624869,-6.530979979624869,-7.568248863869421,-6.78980791213132,-6.586828990658634,-6.586828990658634,-7.446105812460936,-6.332061425836523,-6.446236255835672,-6.446236255835672,-6.446236255835672,-6.52961425518062,-6.52961425518062,-6.52961425518062,-7.342681080753602
-8.061382139588307,-7.988834875460482,-7.988834875460482,-7.988834875460482,-7.244361021626728,-7.466095198071218,-7.466095198071218,-7.466095198071218,-6.810841751644173,-6.438465439040016,-6.438465439040016,-7.292910239884071,-7.0124323145361895,-6.458444507504805,-6.458444507504805,-6.458444507504805,-6.8904351586431725,-6.777320975078303,-6.777320975078303,-6.777320975078303,-6.751642722340103,-6.834571040177666,-6.834571040177666,-7.45915617961134,-6.777564589175967,-6.717784868887008,-6.717784868887008,-7.577539604266746,-6.576131039890479,-6.625424615698629,-6.625424615698629,-6.625424615698629,-6.661187156354373,-6.812120662699395,-6.812120662699395,-6.812120662699395
-7.310642267470604,-7.61465119104136,-7.61465119104136,-7.61465119104136,-7.21891067994461,-7.312801448171716,-7.312801448171716,-7.312801448171716,-7.256479983780512,-7.313287824882726,-7.313287824882726,-7.313287824882726,-6.824034364986741,-6.573782612831087,-6.573782612831087,-6.573782612831087,-6.858833100694794,-7.107255187157887,-7.107255187157887,-7.107255187157887,-6.794832622651832,-6.735497896874321,-6.735497896874321,-6.735497896874321,-6.837787881419445,-6.825800884043636,-6.825800884043636,-6.825800884043636,-6.995646003485072,-6.981579540924736,-6.981579540924736,-7.80889698839863,-6.8047628223125685,-7.193486712807257,-7.193486712807257,-7.537425828086841
-7.479863350530559,-7.541468507623589,-7.541468507623589,-7.541468507623589,-7.339023990543618,-7.058833833574922,-7.058833833574922,-7.058833833574922,-7.598940306047444,-6.829330642858562,-6.829330642858562,-6.829330642858562,-7.282974782395705,-6.489435150560025,-6.489435150560025,-6.489435150560025,-6.632536606772958,-6.885281102070367,-6.885281102070367,-6.885281102070367,-7.082612262682503,-7.13294468943421,-7.13294468943421,-7.13294468943421,-6.734942164411342,-6.736506308673679,-6.736506308673679,-7.316247296279368,-6.921315823167479,-6.870048194537563,-6.870048194537563,-7.711720644769466,-7.443403145027725,-7.28561638622485,-7.28561638622485,-7.465477912459908
-8.270924611550669,-7.801367632148527,-7.801367632148527,-7.801367632148527,-7.381424258885021,-7.501791834896563,-7.501791834896563,-7.501791834896563,-7.116366765435339,-7.30181627278024,-7.30181627278024,-7.30181627278024,-7.170783646025193,-6.696876175153772,-6.696876175153772,-6.696876175153772,-6.880991112018099,-7.069149695295998,-7.069149695295998,-7.069149695295998,-6.91948931239417,-6.890738641157682,-6.890738641157682,-6.890738641157682,-6.6554040685313245,-6.576903199956112,-6.576903199956112,-6.576903199956112,-6.921620289277974,-6.613829078442036,-6.613829078442036,-6.613829078442036,-7.733384686110907,-6.652051139072324,-6.652051139072324,-7.505655431111515
-7.90942947637155,-7.944096909707461,-7.944096909707461,-7.944096909707461,-7.716831221409327,-7.081237470756712,-7.081237470756712,-7.081237470756712,-7.222721857402791,-7.4311247482544225,-7.4311247482544225,-7.4311247482544225,-7.047600834730478,-6.955136162016057,-6.955136162016057,-6.955136162016057,-7.135614227525496,-7.188511065689577,-7.188511065689577,-7.188511065689577,-7.06515919682108,-6.922351967555755,-6.922351967555755,-6.922351967555755,-7.1398668695846,-7.124686233355435,-7.124686233355435,-7.124686233355435,-6.4162718488927615,-6.7906725750619925,-6.7906725750619925,-6.7906725750619925,-6.792475774104492,-6.911665628932768,-6.911665628932768,-7.650162162150588
-6.938046621352594,-7.923291132686234,-7.923291132686234,-7.923291132686234,-7.502999741872506,-7.553636911070625,-7.553636911070625,-7.553636911070625,-7.279732547094757,-7.096308247611731,-7.096308247611731,-7.096308247611731,-6.717875476360121,-6.625772495803806,-6.625772495803806,-6.625772495803806,-7.360115841122564,-6.920386548398472,-6.920386548398472,-6.920386548398472,-6.409733877067637,-6.774154354388182,-6.774154354388182,-6.774154354388182,-6.569356149856386,-6.7883653326854905,-6.7883653326854905,-6.7883653326854905,-6.758200401116688,-6.73163517480115,-6.73163517480115,-6.73163517480115,-6.347223836781024,-6.347223836781024,-6.347223836781024,-7.585307434522722
-8.242076011139803,-7.55876620555544,-7.55876620555544,-7.55876620555544,-7.310470967036052,-7.552833344038245,-7.552833344038245,-7.552833344038245,-7.4345560310347985,-7.161363671858284,-7.161363671858284,-7.161363671858284,-7.015332403217038,-7.045826937932496,-7.045826937932496,-7.045826937932496,-6.994025472558638,-7.230507858684442,-7.230507858684442,-7.230507858684442,-6.892644156816496,-6.8135471939846335,-6.8135471939846335,-6.8135471939846335,-6.468113658681863,-6.3863857994651525,-6.3863857994651525,-6.3863857994651525,-6.922803635294156,-6.922402689889276,-6.922402689889276,-6.922402689889276,-6.89028745844059,-6.689885858115162,-6.689885858115162,-6.689885858115162
-7.142985329611138,-8.27621261962379,-8.27621261962379,-8.27621261962379,-7.412031759313869,-7.466046826596793,-7.466046826596793,-7.466046826596793,-6.8527642045428925,-7.293869221384646,-7.293869221384646,-7.293869221384646,-7.158605695494769,-7.415588609156982,-7.415588609156982,-7.415588609156982,-6.758894912465237,-6.864508017154605,-6.864508017154605,-6.864508017154605,-6.8997135145999575,-6.956786154599349,-6.956786154599349,-7.483854138790351,-6.841176943200688,-6.714190171034059,-6.714190171034059,-6.714190171034059,-6.891771414055878,-6.891748599083703,-6.891748599083703,-7.38920869121238,-6.4788854337121755,-6.450983984052344,-6.450983984052344,-7.237048487617956
-7.322782593302392,-7.059350971266161,-7.059350971266161,-7.059350971266161,-6.585314363732588,-6.950699491783622,-6.950699491783622,-6.950699491783622,-6.949504059982893,-7.048988838024536,-7.048988838024536,-7.048988838024536,-7.204198119419253,-7.175002489446179,-7.175002489446179,-7.175002489446179,-6.6904440423972265,-6.6611809323145605,-6.6611809323145605,-6.6611809323145605,-6.8289842866994,-6.508950392806302,-6.508950392806302,-6.508950392806302,-6.491927115933676,-6.62612640224172,-6.62612640224172,-6.62612640224172,-6.6590921290101,-7.016631240030631,-7.016631240030631,-7.016631240030631,-7.869908979305256,-7.807204109494976,-7.807204109494976,-7.821876297182614
-8.006839805254875,-7.796304315906239,-7.796304315906239,-7.796304315906239,-7.165792494888816,-7.256159541219456,-7.256159541219456,-7.256159541219456,-6.965851829222654,-6.981873515058471,-6.981873515058471,-6.981873515058471,-6.866215760909656,-6.954702884607935,-6.954702884607935,-6.954702884607935,-6.337430495446442,-6.283374468179735,-6.283374468179735,-7.490227059881542,-6.592674688594103,-6.865875220570393,-6.865875220570393,-6.865875220570393,-6.552462322594447,-6.716773493493268,-6.716773493493268,-6.716773493493268,-7.112621658030212,-6.927067236320992,-6.927067236320992,-6.927067236320992,-7.323209514444663,-7.323209514444662,-7.323209514444662,-7.638207153392429
-6.908596951641307,-7.073440179999366,-7.073440179999366,-7.073440179999366,-7.657029345714049,-7.654167395098507,-7.654167395098507,-7.654167395098507,-7.27506549273928,-6.747610367119529,-6.747610367119529,-6.747610367119529,-7.02251140856638,-7.382869015338024,-7.382869015338024,-7.382869015338024,-6.526358752644442,-6.821979655564315,-6.821979655564315,-6.821979655564315,-6.868904947205674,-6.462617083344115,-6.462617083344115,-6.462617083344115,-7.706870029241383,-6.502320843036493,-6.502320843036493,-6.502320843036493,-6.998326774839901,-6.949324014304646,-6.949324014304646,-7.46087842225053,-6.793977782274775,-6.5541501761438425,-6.5541501761438425,-7.910744561763779
-7.910206388788664,-7.56775083601549,-7.56775083601549,-7.56775083601549,-6.813583127765509,-6.6913557004124335,-6.6913557004124335,-6.6913557004124335,-7.211559820939902,-6.786640732045717,-6.786640732045717,-6.786640732045717,-6.850053397358218,-6.888258697529607,-6.888258697529607,-6.888258697529607,-6.764467946711291,-6.774999473088759,-6.774999473088759,-7.309624005598168,-6.628459368241136,-6.624122222352084,-6.624122222352084,-7.485481534945981,-6.702521120996077,-6.540174402942258,-6.540174402942258,-6.540174402942258,-6.818316377178476,-7.015592509466664,-7.015592509466664,-7.015592509466664,-6.451817461314747,-6.63411391130215,-6.63411391130215,-6.63411391130215
-7.092713389071727,-8.297982634244862,-8.297982634244862,-8.297982634244862,-6.8907300265275175,-6.766990495367155,-6.766990495367155,-6.766990495367155,-6.875977069409318,-6.654706068459993,-6.654706068459993,-6.654706068459993,-7.188793606457715,-6.663604072549283,-6.663604072549283,-7.6460083345096095,-6.650921085664317,-7.514396222980005,-7.514396222980005,-7.628690821302317,-6.743155847619823,-6.670817803302554,-6.670817803302554,-7.368410448657668,-6.682003876017266,-6.731681864395904,-6.731681864395904,-7.359692735935691,-6.827003902643416,-6.724550400215078,-6.724550400215078,-7.518139538869208,-7.451406856521813,-6.772727299243614,-6.772727299243614,-6.772727299243614
-7.536875285782132,-7.134601671256477,-7.134601671256477,-7.134601671256477,-7.085814989914594,-7.291316634066417,-7.291316634066417,-7.291316634066417,-7.17843946508314,-6.966956518272081,-6.966956518272081,-6.966956518272081,-7.40780398836284,-7.755436783196591,-7.755436783196591,-7.755436783196591,-6.587750780415419,-6.744241661409342,-6.744241661409342,-6.744241661409342,-6.590423130839543,-6.542842516223169,-6.542842516223169,-7.245085701515066,-6.854005217871691,-6.854005217871691,-6.854005217871691,-7.656464015194826,-7.152034023566245,-6.836685391779479,-6.836685391779479,-7.692284693272667,-7.622694867373806,-6.430732433141599,-6.430732433141599,-6.430732433141599
-7.808922886687278,-7.844390641116512,-7.844390641116512,-7.844390641116512,-6.986361307133761,-7.201739669541366,-7.201739669541366,-7.201739669541366,-6.809625048224685,-6.434724923651267,-6.434724923651267,-6.863844357650287,-6.757436616700627,-6.985929163792527,-6.985929163792527,-6.985929163792527,-6.6560852503461785,-6.720445444976027,-6.720445444976027,-7.22794585096207,-6.7911222901312005,-6.706724148084577,-6.706724148084577,-7.556351501286306,-6.641538712859144,-7.105853853991238,-7.105853853991238,-7.105853853991238,-6.83446650654892,-7.36734862502607,-7.36734862502607,-7.36734862502607,-7.30989936193493,-6.6358689811276985,-6.6358689811276985,-6.6358689811276985
-7.925358585904691,-7.2570391566593875,-7.2570391566593875,-7.2570391566593875,-7.541420167043311,-6.999250563751098,-6.999250563751098,-6.999250563751098,-6.92224305644197,-6.877232908992042,-6.877232908992042,-6.877232908992042,-6.889521493738933,-6.901354869665829,-6.901354869665829,-6.901354869665829,-6.899707770904168,-6.601587867735724,-6.601587867735724,-6.601587867735724,-6.61860842688024,-6.80184244351106,-6.80184244351106,-6.80184244351106,-6.644860678117642,-6.9065727678957165,-6.9065727678957165,-6.9065727678957165,-6.750717531081221,-6.88078609065545,-6.88078609065545,-6.88078609065545,-6.837328412676458,-6.876725622588894,-6.876725622588894,-6.876725622588894
-6.310163243454042,-8.007630144589045,-8.007630144589045,-8.007630144589045,-7.641747418827757,-7.627101834964023,-7.627101834964023,-7.627101834964023,-7.10591987262287,-7.157816105612985,-7.157816105612985,-7.157816105612985,-6.881892007663033,-7.24770194818685,-7.24770194818685,-7.24770194818685,-7.015819653515568,-6.899522744292471,-6.899522744292471,-6.899522744292471,-6.763219469523826,-6.708261656643009,-6.708261656643009,-7.28996925571956,-6.355263928040798,-6.283122845347127,-6.283122845347127,-6.283122845347127,-6.813822110479327,-6.782591738607525,-6.782591738607525,-6.782591738607525,-7.659566498574226,-7.90421213589406,-7.90421213589406,-7.90421213589406
