Sectioning,NGS,UNGS,NV,Sectioning.1,NGS.1,UNGS.1,NV.1,Sectioning.2,NGS.2,UNGS.2,NV.2,Sectioning.3,NGS.3,UNGS.3,NV.3,Sectioning.4,NGS.4,UNGS.4,NV.4,Sectioning.5,NGS.5,UNGS.5,NV.5,Sectioning.6,NGS.6,UNGS.6,NV.6,Sectioning.7,NGS.7,UNGS.7,NV.7,Sectioning,NGS,UNGS,NV
-7.381975398100245,-7.927473578915469,-7.927473578915469,-7.927473578915469,-7.056886599931218,-7.456889005043626,-7.456889005043626,-7.456889005043626,-6.9817561237070445,-7.292655877229561,-7.292655877229561,-7.292655877229561,-6.785523219249859,-6.692704593370681,-6.692704593370681,-7.380020867769716,-7.099272132248968,-6.81887692408257,-6.81887692408257,-7.192712817453963,-6.519414582535317,-6.348612365874705,-6.348612365874705,-6.348612365874705,-6.713179708659577,-6.711806948185973,-6.711806948185973,-7.158622113090517,-6.554876024348763,-7.028918320890941,-7.028918320890941,-7.403312575097622,-7.448994834521353,-7.143201698325624,-7.143201698325624,-7.143201698325624
-7.475618338736892,-7.15480947427597,-7.15480947427597,-7.169141552531349,-7.455073731187655,-6.892968716873148,-6.892968716873148,-6.968603817428702,-6.868330398746217,-6.936836453510385,-6.936836453510385,-6.936836453510385,-6.865890592462248,-6.980864947034725,-6.980864947034725,-6.980864947034725,-6.7775082343363104,-6.965228051525299,-6.965228051525299,-7.180470342781693,-6.9866898766221786,-7.067412072580837,-6.83301661605325,-7.327346850439661,-6.386646031585012,-6.446157035603251,-6.446157035603251,-7.221444060217438,-6.854258843954504,-7.2439035725543235,-7.2439035725543235,-7.2439035725543235,-7.206544746711812,-6.750077315234748,-6.750077315234748,-6.9027478881755435
-6.783891782982156,-6.98774620207565,-6.98774620207565,-6.98774620207565,-7.510466401708106,-7.341890471844294,-7.341890471844294,-7.341890471844294,-7.023081704384772,-6.877955809200471,-6.877955809200471,-6.896390887753135,-6.769061427483868,-6.974218950107071,-6.974218950107071,-7.271629791988457,-6.973063338568554,-7.030212595624534,-7.030212595624534,-7.175081635584189,-6.975921139401997,-6.893760317438652,-6.893760317438652,-6.922898690836147,-6.880873976316278,-6.757439698163485,-6.757439698163485,-7.090171996554872,-6.723616295494739,-6.486583613595677,-6.486583613595677,-7.325184162512441,-6.579710011484092,-6.907920281858478,-6.907920281858478,-6.988396371338288
-7.601620037595452,-7.49520160424769,-7.49520160424769,-7.49520160424769,-7.1239794953459405,-7.428564954792085,-7.428564954792085,-7.428564954792085,-6.898485839109956,-6.727675373493026,-6.727675373493026,-6.807033942573418,-6.477321988227751,-6.751241543579528,-6.751241543579528,-6.841783648384426,-6.501904633441088,-6.756881746702097,-6.756881746702097,-7.018548620495306,-6.752459904794266,-6.78536586339786,-6.78536586339786,-7.068469429951283,-6.374820364344395,-6.666656524065648,-6.666656524065648,-6.776623358521436,-6.789830387744514,-6.765200477911269,-6.765200477911269,-6.765200477911269,-6.694633932202356,-6.653875822267349,-6.653875822267349,-6.653875822267349
-8.667850233558562,-7.350836131514144,-7.350836131514144,-7.350836131514144,-7.663132403653648,-7.513984093921906,-7.513984093921906,-7.513984093921906,-5.997792158337871,-6.957697559638817,-6.957697559638817,-7.037083299595291,-6.738711272557121,-7.0847089256402365,-7.0847089256402365,-7.244733358545826,-6.57225560773098,-6.575255660879552,-6.516270981584568,-6.839225929741052,-6.975310677251523,-6.68339590129581,-6.68339590129581,-7.078003025943869,-6.62847644864315,-7.056763246589346,-7.056763246589346,-7.10111529749318,-6.694653211703264,-7.198984617215634,-7.198984617215634,-7.198984617215634,-6.554168315287266,-6.85118008502258,-6.85118008502258,-6.85118008502258
-7.50970035382354,-7.690375892808504,-7.690375892808504,-7.690375892808504,-8.633485844066678,-7.143801981523083,-7.143801981523083,-7.143801981523083,-6.737547359068488,-6.460529425914741,-6.460529425914741,-6.572053552048785,-6.677223659693471,-7.130590473016447,-7.130590473016447,-7.144582325563709,-6.9565375342596205,-6.927245776523114,-6.927245776523114,-7.028676962946517,-6.786803729534162,-6.89179680602643,-6.89179680602643,-6.89179680602643,-6.454398573584047,-6.185530736553943,-6.185530736553943,-7.213795635356261,-6.64463214693942,-6.625089664286641,-6.625089664286641,-7.1878703010689255,-7.247454842286442,-6.8724219175167836,-6.8724219175167836,-7.377205801762672
-7.490688019557982,-6.907349941129662,-6.907349941129662,-6.907349941129662,-7.768503568298227,-7.673027848795503,-7.673027848795503,-7.673027848795503,-7.054163315686664,-6.9750455765273065,-6.9750455765273065,-6.9750455765273065,-6.371933311874849,-6.67443727918026,-6.372399866275236,-6.67443727918026,-5.736495025326052,-6.110331741063708,-6.110331741063708,-6.110331741063708,-7.0159925814234105,-6.700290145456011,-6.700290145456011,-6.736363755849898,-6.821325271507684,-6.852381401083248,-6.852381401083248,-6.884160924310133,-6.321239377955511,-6.5039264929690574,-6.5039264929690574,-6.5039264929690574,-6.307408386780098,-6.361046793114923,-6.361046793114923,-6.640548588998304
-8.54166018980575,-6.627186334106835,-6.627186334106835,-6.627186334106835,-7.274351064826535,-7.321715574147162,-7.321715574147162,-7.321715574147162,-6.731275390518654,-6.699465321552488,-6.699465321552488,-6.699465321552488,-7.233933717486383,-7.087144454070517,-7.087144454070517,-7.087144454070517,-7.1005367776570685,-7.131216451489918,-7.131216451489918,-7.136413716233721,-6.888763154256742,-7.038082702779088,-7.038082702779088,-7.038082702779088,-6.2817386171013005,-6.576873692310244,-6.576873692310244,-6.864035191072441,-6.184825953425665,-6.60084946708306,-6.60084946708306,-6.60084946708306,-6.750097018158824,-7.260416385382042,-7.260416385382042,-7.260416385382042
-8.808107393139585,-7.623255000243405,-7.623255000243405,-7.623255000243405,-6.962735620573582,-6.448935242894525,-6.448935242894525,-6.924696089125963,-6.855101151146072,-6.865242803250876,-6.865242803250876,-6.865242803250876,-7.119803726264703,-6.777864136070189,-6.777864136070189,-6.885193423329998,-6.928318608051824,-6.904092542328453,-6.8932635186382605,-6.904092542328453,-6.358550019047986,-6.456920244576787,-6.867026720223748,-6.867026720223748,-6.654854991699719,-6.887502027123328,-6.887502027123328,-7.16213891909478,-6.3176677903339655,-6.827727941910188,-6.827727941910188,-6.827727941910188,-7.467788765442309,-6.877121894796969,-6.877121894796969,-6.9860315460008895
-8.070436737403726,-7.554610223839395,-7.554610223839395,-7.554610223839395,-7.036230425206335,-6.65337167784547,-6.65337167784547,-7.169621335328399,-6.8927615838638285,-7.225351519072007,-7.225351519072007,-7.225351519072007,-6.97996037087559,-6.727404575096935,-6.727404575096935,-7.044525465999509,-6.823063973013071,-6.983222085580799,-6.983222085580799,-7.012311675491379,-6.466384186902503,-6.898185530539245,-6.898185530539245,-6.9305956191104565,-6.775528518638706,-6.755569812319413,-6.755569812319413,-6.961554613178471,-6.628458532594355,-6.689994654448416,-6.689994654448416,-7.061694418063048,-6.893686468061587,-7.266676085893115,-7.266676085893115,-7.266676085893115
