Sectioning,NGS,UNGS,NV,Sectioning.1,NGS.1,UNGS.1,NV.1,Sectioning.2,NGS.2,UNGS.2,NV.2,Sectioning.3,NGS.3,UNGS.3,NV.3,Sectioning.4,NGS.4,UNGS.4,NV.4,Sectioning.5,NGS.5,UNGS.5,NV.5,Sectioning.6,NGS.6,UNGS.6,NV.6,Sectioning.7,NGS.7,UNGS.7,NV.7,Sectioning,NGS,UNGS,NV
-7.417335051510114,-7.240514274844538,-7.240514274844538,-7.240514274844538,-7.041545336323599,-6.941132066618112,-6.941132066618112,-6.941132066618112,-6.658017811852744,-6.657761747509928,-6.657761747509928,-6.796245943101392,-6.526349791027807,-6.83019738861031,-6.83019738861031,-6.941114621417525,-6.480468949079996,-6.429791984885288,-6.429791984885288,-6.670653013194407,-6.703672733182136,-6.760924475745954,-6.760924475745954,-7.116515355540596,-6.610719842094539,-6.86411753476844,-6.86411753476844,-6.86411753476844,-6.479078380424033,-6.790455232182963,-7.062000288172724,-7.062000288172724,-7.063720308577428,-7.227917373246436,-7.227917373246436,-7.227917373246436
-7.400548699690711,-7.491331858669227,-7.491331858669227,-7.491331858669227,-6.699117190607981,-7.0852268387712325,-7.0852268387712325,-7.180297982126771,-7.088127634480523,-7.067437940253825,-7.067437940253825,-7.067437940253825,-6.679846264825065,-6.962219445475317,-7.115055307010072,-7.115055307010072,-6.959093393325628,-6.740131236659583,-6.740131236659583,-6.877546672138688,-6.940824763021507,-6.875052034443838,-6.875052034443838,-7.199381153865028,-6.162067354308194,-6.795348009329993,-6.6845362975949,-6.795348009329993,-6.572242290224238,-6.88690858353466,-6.88690858353466,-7.123635723545513,-6.543120513551553,-6.469139471521361,-6.469139471521361,-6.469139471521361
-7.260953589410268,-7.319976588116513,-7.319976588116513,-7.319976588116513,-6.7821799918477845,-7.038779376590502,-6.810055190306058,-7.038779376590502,-6.742274854053493,-6.549377819602233,-6.549377819602233,-6.925248308830099,-6.548476098101461,-6.75955708876842,-6.75955708876842,-7.043129474529841,-6.956568842487064,-6.9615475391699615,-6.9615475391699615,-6.9615475391699615,-6.522785975041161,-6.8569092923523405,-6.8569092923523405,-6.8569092923523405,-6.553147755057349,-6.884420253705393,-6.884420253705393,-6.983172909267769,-6.508025104829408,-6.953785777529839,-6.953785777529839,-6.953785777529839,-6.640809771180626,-6.7896675973653675,-6.7896675973653675,-6.7896675973653675
-7.532457325504904,-7.281837328199572,-7.281837328199572,-7.281837328199572,-7.0625019453540645,-7.341139664547482,-7.341139664547482,-7.341139664547482,-6.7837826910869765,-6.486521297073663,-6.486521297073663,-7.077238670894797,-6.549425985678152,-6.947318445715071,-6.947318445715071,-6.947318445715071,-6.765475194291266,-6.732355510563353,-6.732355510563353,-6.828087915195446,-6.309858109185852,-6.658998905574991,-6.658998905574991,-6.658998905574991,-6.801185936604231,-6.601908948444985,-6.601908948444985,-7.006895004591787,-6.677893687938068,-6.968112442828913,-6.968112442828913,-6.968112442828913,-6.235079649518758,-6.288378936976102,-6.288378936976102,-6.990947754851225
-7.179150854556783,-7.194334990213321,-7.194334990213321,-7.194334990213321,-6.616833339693686,-6.984679298811924,-6.984679298811924,-7.187529409036013,-6.891162722500713,-7.075491200140156,-7.075491200140156,-7.075491200140156,-7.0119674193652894,-6.891410366304008,-6.891410366304008,-6.891410366304008,-6.373206513333564,-6.5214955115497535,-6.83935093044742,-6.83935093044742,-6.610142763124541,-6.716620767149414,-7.035078341993863,-7.035078341993863,-6.725711948406078,-6.390418992859475,-6.390418992859475,-6.390418992859475,-6.680633768873234,-6.5738954866387065,-6.5738954866387065,-6.838904342884019,-6.770940336661916,-6.737784182303626,-6.563744098401244,-6.9565656858639375
-7.299546586520901,-6.991112365040394,-6.991112365040394,-7.240417145656817,-6.87708242809795,-7.055466275772887,-7.055466275772887,-7.150074727659183,-6.821959915534654,-6.668364219538149,-6.61598926863644,-6.668364219538149,-6.875313137842763,-6.974135721355733,-6.832309496337734,-6.974135721355733,-6.870269203838333,-6.780639997236249,-6.434208988960378,-6.980899540787571,-6.199638453135289,-6.535764766446095,-6.535764766446095,-7.14565910094969,-6.683360548283368,-6.591277737219691,-6.591277737219691,-6.591277737219691,-6.449411062810662,-6.620733463400119,-6.620733463400119,-6.932637990750036,-6.845604388585928,-6.865376974256254,-6.865376974256254,-6.865376974256254
-8.19061558505558,-7.763039767210101,-7.763039767210101,-7.763039767210101,-6.878828267096671,-6.996204861468115,-6.996204861468115,-7.285177327250924,-6.8356596479593055,-6.700629078367024,-6.700629078367024,-6.851701363158903,-6.527994414643192,-6.897682540639205,-6.67045241301095,-6.897682540639205,-6.693872673184242,-6.467323698954855,-6.467323698954855,-6.621769755729323,-6.525904571143365,-6.085607065694589,-6.085607065694589,-6.085607065694589,-6.764112073551388,-6.990910806378938,-6.990910806378938,-7.3347311410531875,-6.540157095048153,-6.788121917387072,-6.788121917387072,-7.200894902380937,-6.269972869818984,-6.709945833823687,-6.709945833823687,-6.709945833823687
-7.409992800230672,-7.312403941330949,-7.312403941330949,-7.312403941330949,-6.76988970081213,-6.675163677453435,-6.675163677453435,-6.675163677453435,-6.574577950234765,-7.183575726454643,-7.183575726454643,-7.183575726454643,-6.357631209369352,-6.66623524887425,-6.66623524887425,-6.66623524887425,-6.858165648365455,-6.624262097792739,-6.624262097792739,-7.2001091716428505,-6.480450437283865,-6.742379153896463,-6.742379153896463,-6.742379153896463,-6.728700938769423,-6.922802936311505,-6.922802936311505,-7.179925454156823,-6.40189923182937,-6.1415808797485525,-6.05944410113528,-6.212713791906167,-6.753282138477348,-6.430387404286514,-6.430387404286514,-7.105404801271957
-7.212655465548352,-7.42812400601422,-7.42812400601422,-7.42812400601422,-6.773386262177564,-7.301603912647243,-7.301603912647243,-7.301603912647243,-6.530700557583611,-6.742198614163939,-6.742198614163939,-6.742198614163939,-7.219234165666759,-6.766500226405774,-6.766500226405774,-6.888200343163466,-6.542221376194569,-6.870753996187123,-6.870753996187123,-7.06189528968404,-6.408593585679066,-6.561910330340769,-6.561910330340769,-6.561910330340769,-6.53840876005542,-6.875729366258096,-6.875729366258096,-6.875729366258096,-6.315410519160714,-6.479144211890034,-6.479144211890034,-6.945557911536049,-6.772267795400085,-7.1680726609778205,-7.1680726609778205,-7.1680726609778205
-7.147215334126461,-7.419284374526747,-7.419284374526747,-7.419284374526747,-7.279783851637283,-7.0775015409136905,-7.0775015409136905,-7.0775015409136905,-7.163012265297398,-6.705731268783183,-6.705731268783183,-7.089072377634458,-6.31994267510099,-6.875760018401625,-6.875760018401625,-6.875760018401625,-6.973858657025817,-6.781852196218433,-6.781852196218433,-6.781852196218433,-6.5196445129000615,-7.0059504433109545,-7.0059504433109545,-7.0059504433109545,-6.512293305980169,-6.8584934125945205,-6.8584934125945205,-6.8584934125945205,-6.144439889491176,-6.45977180868498,-6.45977180868498,-6.45977180868498,-6.273363308075388,-7.108280709071055,-7.108280709071055,-7.108280709071055
