Cross Validation,Bootstrapping,Cross Validation.1,Bootstrapping.1,Cross Validation,Bootstrapping
-6.7319468224294905,-6.7319468224294905,-6.742483624364326,-6.742483624364326,-6.623384735094186,-6.623384735094186
-6.3851817453612245,-6.3851817453612245,-6.974162429918417,-6.974162429918417,-6.49250181352855,-6.49250181352855
-6.557149278019117,-6.557149278019117,-6.611705523833364,-6.611705523833364,-6.897212987652999,-6.897212987652999
-6.817477149905334,-6.817477149905334,-6.72839608401628,-6.72839608401628,-6.669679377154195,-6.669679377154195
-6.583511201128777,-6.583511201128777,-6.386625419878452,-6.386625419878452,-6.750684523840588,-6.750684523840588
-6.944465262236624,-6.944465262236624,-6.552206359973357,-6.552206359973357,-6.638301614508166,-6.638301614508166
-6.582774402578409,-6.582774402578409,-6.604129433347336,-6.604129433347336,-6.7697272076848165,-6.7697272076848165
-6.848195358302439,-6.848195358302439,-6.852329556909138,-6.852329556909138,-6.651085989726603,-6.651085989726603
-7.018865222571803,-7.018865222571803,-6.797418121863348,-6.797418121863348,-6.668705053002841,-6.668705053002841
-6.799461305810512,-6.799461305810512,-6.58807180669409,-6.58807180669409,-6.555927569099902,-6.555927569099902
-6.964360712781221,-6.964360712781221,-6.474935729890079,-6.474935729890079,-6.522922506447832,-6.522922506447832
-6.875934161637339,-6.875934161637339,-6.660116166729662,-6.660116166729662,-6.774896127197946,-6.774896127197946
-6.614358067027311,-6.614358067027311,-6.368830692333837,-6.368830692333837,-6.821109570485533,-6.821109570485533
-6.951436297425439,-6.951436297425439,-6.716897689389232,-6.716897689389232,-6.575952071802329,-6.575952071802329
-6.509327020204623,-6.509327020204623,-6.8026859802275785,-6.8026859802275785,-6.788496381205505,-6.788496381205505
-6.460562308331546,-6.460562308331546,-6.690644601570519,-6.690644601570519,-6.890467881454313,-6.890467881454313
-6.64625043001836,-6.64625043001836,-6.716349408268562,-6.716349408268562,-6.8450461527458755,-6.8450461527458755
-6.920107809704118,-6.920107809704118,-6.57410182551707,-6.57410182551707,-6.707041430310851,-6.707041430310851
-6.752653823486083,-6.752653823486083,-6.921316116604931,-6.921316116604931,-6.539907462845248,-6.539907462845248
-6.531844648047909,-6.531844648047909,-6.508667044188788,-6.508667044188788,-6.555968362933651,-6.555968362933651
-6.969253313009973,-6.969253313009973,-6.612674709646707,-6.612674709646707,-6.5899131142722975,-6.5899131142722975
-6.865504380097569,-6.865504380097569,-6.941692370257185,-6.941692370257185,-6.92079801136719,-6.92079801136719
-6.939392180139694,-6.939392180139694,-6.737469996905242,-6.737469996905242,-7.032110990693287,-7.032110990693287
-6.500874342741504,-6.500874342741504,-6.713276275448191,-6.713276275448191,-6.7022701012634,-6.7022701012634
-6.768566351187113,-6.768566351187113,-7.013445019894916,-7.013445019894916,-6.486243647125148,-6.486243647125148
-6.974048476878815,-6.974048476878815,-6.5609229908075015,-6.5609229908075015,-6.618361351693871,-6.618361351693871
-6.624155135715649,-6.624155135715649,-6.487059468172865,-6.487059468172865,-6.838972458045903,-6.838972458045903
-6.848204928321154,-7.263916013597553,-6.457143930040768,-6.457143930040768,-6.4644272696706935,-6.4644272696706935
-6.515624060873387,-6.515624060873387,-6.6276932809479705,-6.6276932809479705,-6.585120111396197,-6.585120111396197
-6.533652786684544,-6.533652786684544,-6.552454217724478,-6.552454217724478,-6.287582652182902,-6.287582652182902
-6.907492408346728,-6.907492408346728,-6.7192881574135015,-6.7192881574135015,-6.736643753712895,-6.736643753712895
-6.8321205966441365,-6.8321205966441365,-6.6453308842173815,-6.6453308842173815,-6.736750397798387,-6.736750397798387
-6.535548299477536,-6.535548299477536,-6.466490884788047,-6.466490884788047,-6.7540754501730484,-6.7540754501730484
-6.762062134596037,-6.762062134596037,-6.546841404085642,-6.546841404085642,-6.560767504274594,-6.560767504274594
-6.629309044507336,-6.629309044507336,-6.723325108630637,-6.723325108630637,-6.599703564053587,-6.599703564053587
-6.582208513637028,-6.582208513637028,-6.608866456763291,-6.608866456763291,-6.977645979525811,-6.977645979525811
-6.332251509087221,-6.332251509087221,-6.694758358020885,-6.694758358020885,-6.7216661302815535,-6.7216661302815535
-6.862504333377312,-6.862504333377312,-6.678724884043703,-6.678724884043703,-6.839848349722563,-6.839848349722563
-6.682837939466062,-6.682837939466062,-6.500749756219264,-6.500749756219264,-6.788776869620134,-6.788776869620134
-6.566858862864699,-6.566858862864699,-6.5763464558115965,-6.5763464558115965,-6.829162571037544,-6.829162571037544
-6.771840473291081,-6.771840473291081,-6.633017505486361,-6.633017505486361,-6.671928392447972,-6.671928392447972
-6.707683527958047,-6.707683527958047,-6.565843671110941,-6.565843671110941,-6.7654992784843975,-6.7654992784843975
-6.87686426084781,-6.87686426084781,-6.667783037005942,-6.667783037005942,-6.436406204776249,-6.436406204776249
-6.628745158019679,-6.628745158019679,-6.561941551982519,-6.561941551982519,-6.749210990481212,-6.749210990481212
-6.587262770815574,-6.587262770815574,-6.515736046762727,-6.515736046762727,-6.68308779631518,-6.68308779631518
-6.620093199410738,-6.620093199410738,-6.390540504044187,-6.390540504044187,-6.751993309712478,-6.751993309712478
-6.949623993819561,-6.949623993819561,-6.671236320038653,-6.671236320038653,-6.874059775690659,-6.874059775690659
-6.922137448196443,-6.922137448196443,-6.402236521943814,-6.402236521943814,-6.542302647381999,-6.542302647381999
-6.9361652050712985,-6.9361652050712985,-6.621916226108095,-6.621916226108095,-6.624573720635752,-6.624573720635752
-6.762957821665812,-6.762957821665812,-6.72279359189714,-6.72279359189714,-6.610638720623844,-6.610638720623844
-6.644325513237366,-6.644325513237366,-6.713787192495186,-6.713787192495186,-6.356834271442408,-6.356834271442408
-6.696867333944362,-6.696867333944362,-6.692754285425225,-6.692754285425225,-6.811755830484642,-6.811755830484642
-7.052001939408322,-7.052001939408322,-6.589889086900326,-6.589889086900326,-6.785324424420011,-6.785324424420011
-6.834244781730863,-6.834244781730863,-6.705406225892555,-6.705406225892555,-6.312940169319385,-6.312940169319385
-7.011313036045796,-7.011313036045796,-6.656644013392718,-6.656644013392718,-6.5419530277974935,-6.5419530277974935
-6.640152957972999,-6.640152957972999,-6.606303872113853,-6.606303872113853,-6.87322923760641,-6.87322923760641
-6.954213276865429,-6.954213276865429,-6.743477989384906,-6.743477989384906,-6.817271078176466,-6.817271078176466
-6.636203326519437,-6.636203326519437,-6.582300112587316,-6.582300112587316,-6.588511670951106,-6.588511670951106
-7.034312291892936,-7.034312291892936,-6.901626017903415,-6.901626017903415,-6.742435169301132,-6.742435169301132
-6.707583035461611,-6.707583035461611,-6.82532100625685,-6.82532100625685,-6.956759991619551,-6.956759991619551
-6.7721931241817845,-6.7721931241817845,-6.727445014050556,-6.727445014050556,-7.020032697495391,-7.020032697495391
-6.500732120161636,-6.500732120161636,-6.616958515774739,-6.616958515774739,-6.963233012324948,-6.963233012324948
-6.867733333965259,-6.867733333965259,-6.514161900395959,-6.514161900395959,-6.5237539205997335,-6.5237539205997335
-6.66311379922552,-6.66311379922552,-7.08226022550913,-7.08226022550913,-6.894352623693036,-6.894352623693036
-6.95385284866528,-6.95385284866528,-6.595133808188577,-6.595133808188577,-6.815327157311092,-6.815327157311092
-6.822612816075576,-6.822612816075576,-6.6929161836404,-6.6929161836404,-6.568962911490539,-6.568962911490539
-6.719939258132702,-6.719939258132702,-6.839112975773987,-6.839112975773987,-6.650923431846422,-6.650923431846422
-6.687868855775432,-6.687868855775432,-6.7330004954407805,-6.7330004954407805,-6.570735331949677,-6.570735331949677
-6.593345635455878,-6.593345635455878,-6.753604081118749,-6.753604081118749,-6.500387939923506,-6.500387939923506
-6.736683143428865,-6.736683143428865,-6.457878953531365,-6.457878953531365,-6.8096898652320474,-6.8096898652320474
-6.464491218531313,-6.464491218531313,-6.692914514512002,-6.692914514512002,-6.639565662170553,-6.639565662170553
-6.771442976412991,-6.771442976412991,-6.061361668733996,-6.061361668733996,-6.568540044547549,-6.568540044547549
-6.556332206647639,-6.556332206647639,-7.044624837818879,-7.044624837818879,-6.487358213507026,-6.487358213507026
-6.661540331687238,-6.661540331687238,-6.428597540923256,-6.428597540923256,-6.779110131841775,-6.779110131841775
-6.398306992586922,-6.398306992586922,-6.707135083913351,-6.707135083913351,-6.705054557950211,-6.705054557950211
-7.063338774471151,-7.063338774471151,-6.444687793334788,-6.444687793334788,-6.834075764878472,-6.834075764878472
-6.751442430216989,-6.751442430216989,-7.06173929351709,-7.06173929351709,-6.7856858280371775,-6.7856858280371775
-6.733882037571302,-6.733882037571302,-6.695709727140789,-6.695709727140789,-6.846932285421419,-6.846932285421419
