Sectioning,NGS,UNGS,NV,Sectioning.1,NGS.1,UNGS.1,NV.1,Sectioning.2,NGS.2,UNGS.2,NV.2,Sectioning.3,NGS.3,UNGS.3,NV.3,Sectioning.4,NGS.4,UNGS.4,NV.4,Sectioning.5,NGS.5,UNGS.5,NV.5,Sectioning.6,NGS.6,UNGS.6,NV.6,Sectioning.7,NGS.7,UNGS.7,NV.7,Sectioning,NGS,UNGS,NV
-7.013600127028527,-6.96916508927109,-6.96916508927109,-6.96916508927109,-6.724088338733614,-7.020304146251027,-7.020304146251027,-7.020304146251027,-6.469323508674978,-6.651563527112644,-6.651563527112644,-7.281685350972608,-6.647309869986221,-6.838832695043542,-6.838832695043542,-6.838832695043542,-6.755971295880441,-6.994610714422463,-6.994610714422463,-7.067614315788235,-6.3726961360100685,-6.797386368871518,-6.797386368871518,-6.797386368871518,-6.820031876948889,-6.946463651348935,-6.946463651348935,-7.250257393228064,-6.567531684212463,-6.745967717372932,-6.745967717372932,-6.745967717372932,-6.393073352673289,-6.017991653913585,-6.017991653913585,-6.566287413835218
-7.0508538898503925,-7.289352833585934,-7.289352833585934,-7.289352833585934,-6.787151065951727,-7.179635581581197,-7.179635581581197,-7.230337427956217,-6.75121410078795,-6.808624693066777,-6.716823800972145,-6.808624693066777,-6.900886534595292,-6.808281524218738,-6.808281524218738,-6.808281524218738,-6.738385112084709,-6.747160425747268,-6.747160425747268,-6.747160425747268,-6.813027646749986,-6.679943859439718,-6.679943859439718,-6.679943859439718,-6.109105684828806,-6.763843460281519,-6.763843460281519,-6.763843460281519,-6.843934872828208,-6.7268691337600846,-6.7268691337600846,-6.7268691337600846,-6.647957867755124,-6.568910868245908,-6.568910868245908,-6.96752780774615
-6.876969039211159,-6.642825963457216,-6.642825963457216,-6.642825963457216,-6.840427846133685,-7.177222305370194,-7.177222305370194,-7.177222305370194,-6.811744145596048,-6.855756160090888,-6.855756160090888,-7.115631813337126,-6.549351940580802,-6.626532405071776,-6.626532405071776,-6.9736683590454405,-6.951359042853285,-6.78138292739404,-6.78138292739404,-6.78138292739404,-6.369310589000947,-6.9881866017523935,-6.9881866017523935,-6.9881866017523935,-6.758801575664071,-6.436160135795539,-6.436160135795539,-6.436160135795539,-6.990561641956788,-6.783542934383441,-6.783542934383441,-7.322743490097488,-6.1797426207398605,-6.656012933997667,-6.656012933997667,-6.656012933997667
-7.268921236381435,-6.801066372540393,-6.801066372540393,-6.993086390648575,-6.805490487201215,-6.967734711497506,-6.967734711497506,-7.113625736289715,-7.002712528197463,-6.971018061124696,-6.971018061124696,-6.971018061124696,-6.583189440880271,-6.883484372539539,-6.883484372539539,-7.241272229410993,-6.889718972225339,-7.033664697516908,-7.033664697516908,-7.136239236083231,-6.639837976012634,-6.58086929129819,-6.58086929129819,-6.981626212068852,-6.5525238501921885,-6.308913642221949,-6.308913642221949,-6.963744892157726,-6.261008346438805,-6.746708331182363,-6.746708331182363,-6.746708331182363,-6.5810142877520565,-6.560299346982982,-6.263055183091985,-6.659721662990428
-6.766782628044842,-7.66202908763843,-7.66202908763843,-7.66202908763843,-6.681728305394696,-6.831187851352455,-6.831187851352455,-7.10146260567328,-6.810447473721148,-6.690265954569967,-6.690265954569967,-7.197010075117161,-6.816352523514915,-6.627204897286793,-6.627204897286793,-7.354947476110526,-6.713571011261976,-6.790099286795,-6.790099286795,-6.9972068587362735,-6.841689897118937,-6.977026616013905,-6.977026616013905,-6.977026616013905,-6.61562818800775,-6.71323483678749,-6.71323483678749,-7.004758491838734,-6.653450314047395,-7.127349959660615,-7.127349959660615,-7.127349959660615,-6.58115952810075,-6.481586333973543,-6.481586333973543,-6.481586333973543
-6.8610595357957855,-7.352669143675386,-7.352669143675386,-7.352669143675386,-6.902174603262338,-7.024234037397837,-7.024234037397837,-7.024234037397837,-7.022084340448057,-6.770630258877041,-6.770630258877041,-7.017707198737515,-6.646140774617864,-6.637930995946289,-6.637930995946289,-7.040515444710538,-6.700594953978317,-6.506677858491814,-6.506677858491814,-7.001245702475494,-6.806268259993107,-6.649457695915545,-6.649457695915545,-6.649457695915545,-6.4612559541051855,-6.842226736819924,-6.842226736819924,-6.842226736819924,-6.890940140409971,-6.767699224111221,-6.767699224111221,-6.767699224111221,-6.6652161748106336,-6.6728047949559635,-6.6728047949559635,-7.183374442629744
-6.700385164922524,-7.541056915749909,-7.541056915749909,-7.541056915749909,-6.999703699684769,-7.134630780625817,-7.134630780625817,-7.134630780625817,-6.928721406658791,-6.83202523534267,-6.83202523534267,-6.83202523534267,-6.831795921985524,-6.694310545736199,-6.694310545736199,-7.019309648166407,-6.561796125635325,-6.576512566748358,-6.576512566748358,-6.576512566748358,-6.741914250900688,-6.777952039035906,-6.777952039035906,-7.219091695167461,-6.344468562560128,-6.962274111115537,-6.962274111115537,-6.962274111115537,-6.806822366403781,-6.88622050247703,-6.88622050247703,-7.160662629866327,-6.51859799131207,-6.611616847386015,-6.611616847386015,-6.611616847386015
-7.597086895957718,-7.510568595856823,-7.510568595856823,-7.510568595856823,-6.649873912387999,-6.646884976143433,-6.646884976143433,-6.879329000018787,-6.746768724709359,-6.951660919598383,-6.951660919598383,-7.16262160631563,-6.812559405378051,-6.760641594795894,-6.760641594795894,-7.205663301175304,-6.193655687235728,-6.832209089159222,-6.832209089159222,-7.039262592220391,-6.726782244371174,-6.811790668610502,-6.811790668610502,-6.9889249628756,-6.745925200315691,-6.734518866156033,-6.734518866156033,-6.96327138005468,-7.018867884659225,-6.404880949079705,-6.404880949079705,-6.691701599552248,-6.63270477377871,-6.578095622291335,-6.578095622291335,-6.578095622291335
-7.552854744208921,-6.767611354102693,-6.767611354102693,-6.767611354102693,-6.367401479268583,-6.972648312115903,-6.972648312115903,-7.050016405474918,-7.031618258901307,-6.934167962603711,-6.934167962603711,-7.1222493992302365,-6.535521162820599,-6.455496453604123,-6.455496453604123,-6.862757206157575,-6.142473657456166,-6.14582255347141,-6.14582255347141,-6.14582255347141,-6.539879601536659,-6.527433777554188,-7.084902750415783,-7.169698071115687,-6.96186876628313,-6.8788742972401735,-6.8788742972401735,-7.084691612637778,-6.955868931082676,-6.740009729128074,-6.740009729128074,-6.740009729128074,-6.327154283656331,-6.319664936941523,-6.319664936941523,-6.319664936941523
-7.086950216332959,-7.603708507472676,-7.603708507472676,-7.603708507472676,-7.142514044264629,-7.033680551219186,-7.033680551219186,-7.033680551219186,-7.151375442780536,-7.073077803617821,-7.073077803617821,-7.44781645828291,-6.976594635591271,-6.493526783865756,-6.889947875993574,-6.889947875993574,-6.59505920044073,-6.855521718958931,-6.855521718958931,-6.982319578756661,-6.583929861668347,-6.60064611083323,-6.60064611083323,-6.710377348489036,-6.455215238770331,-6.8218741265448655,-6.8218741265448655,-7.122444140191413,-6.758504220244973,-6.591211080372936,-6.591211080372936,-7.149833655273239,-6.53789997446777,-6.734804428040083,-6.734804428040083,-6.734804428040083
