Sectioning,NGS,UNGS,NV,Sectioning.1,NGS.1,UNGS.1,NV.1,Sectioning.2,NGS.2,UNGS.2,NV.2,Sectioning.3,NGS.3,UNGS.3,NV.3,Sectioning.4,NGS.4,UNGS.4,NV.4,Sectioning.5,NGS.5,UNGS.5,NV.5,Sectioning.6,NGS.6,UNGS.6,NV.6,Sectioning.7,NGS.7,UNGS.7,NV.7,Sectioning,NGS,UNGS,NV
-7.774486392944313,-8.181707989813855,-8.181707989813855,-8.181707989813855,-7.289682375786401,-7.0064703745654136,-7.0064703745654136,-7.0064703745654136,-7.141352095049617,-7.133882022720128,-7.133882022720128,-7.268141820415717,-6.839262816562085,-6.524201897598919,-6.524201897598919,-6.748960436836942,-6.78406249072852,-6.383759540954862,-6.383759540954862,-6.383759540954862,-6.899559683859815,-6.890275466669316,-6.890275466669316,-6.890275466669316,-6.804428510095992,-6.657759506267636,-6.657759506267636,-7.28103138338091,-6.298428271826195,-6.45077293935643,-6.45077293935643,-7.102347699868417,-7.191654473330593,-6.659869916514628,-6.659869916514628,-7.052041084731702
-7.829974481801667,-7.407297804725847,-7.407297804725847,-7.407297804725847,-7.176950229129709,-6.675302806458696,-6.675302806458696,-6.986895995882712,-6.508226861760497,-6.406376242688493,-6.406376242688493,-6.406376242688493,-6.752288891802575,-6.680027560354254,-6.680027560354254,-7.260006003646946,-7.403020876093205,-6.75675400586193,-6.75675400586193,-7.238358416107466,-7.0273768176599365,-7.24782566904071,-7.24782566904071,-7.24782566904071,-6.920770300983218,-6.77767775364354,-6.77767775364354,-6.977836603153432,-7.035732397719656,-6.908349744637219,-6.908349744637219,-7.037451512354195,-6.719373983760152,-6.455974696123967,-6.455974696123967,-7.412517397156403
-6.943947088660817,-6.954079978742842,-6.954079978742842,-6.954079978742842,-6.663305973606926,-7.027490356156719,-7.027490356156719,-7.027490356156719,-7.114417983729664,-7.168905866863271,-7.168905866863271,-7.269117192056281,-7.409739345767855,-6.986647653456762,-6.911831424399379,-6.986647653456762,-7.039578796577187,-7.095108525308352,-7.095108525308352,-7.214213972761247,-7.2890859049880765,-6.919180507680394,-6.919180507680394,-6.919180507680394,-6.349309671452022,-6.358924157998321,-6.358924157998321,-6.358924157998321,-6.862229784951241,-6.8769164586894505,-6.8769164586894505,-6.8769164586894505,-7.272515477110575,-6.735645056361301,-6.735645056361301,-6.735645056361301
-7.290958872602825,-8.095526722598603,-8.095526722598603,-8.095526722598603,-7.498053401075197,-7.306926353464061,-7.306926353464061,-7.306926353464061,-7.133811789121101,-6.645014014809823,-6.645014014809823,-6.645014014809823,-7.292745404015376,-7.363278418360592,-7.363278418360592,-7.363278418360592,-6.884575440321581,-6.840907118027588,-6.840907118027588,-7.26436144873897,-7.069539870571405,-6.779709401348654,-6.779709401348654,-7.291792214257242,-6.536833429276284,-6.539064482744167,-6.539064482744167,-7.102485993946618,-6.6810675382178175,-6.562705155771578,-6.562705155771578,-7.206184129294295,-6.582047267717549,-6.565288154327397,-6.565288154327397,-6.768606332734671
-9.032171635006163,-7.656628502258558,-7.656628502258558,-7.656628502258558,-6.78601913902364,-7.140867109119762,-7.140867109119762,-7.447896763040487,-6.763495562859297,-6.827787720821328,-6.827787720821328,-6.827787720821328,-6.991303714355968,-6.826701806685778,-6.826701806685778,-6.826701806685778,-7.209802240031031,-6.924020984667232,-6.924020984667232,-7.081571020383556,-6.9406121953467474,-6.746717526439137,-6.746717526439137,-6.984437661014774,-6.664649714367204,-6.769649429705118,-6.769649429705118,-6.92451389910685,-6.263722087860161,-7.008497906962941,-7.008497906962941,-7.06486108196737,-7.125103526009802,-6.357333802025974,-6.357333802025974,-6.357333802025974
-8.019911632213576,-7.738570894588825,-7.738570894588825,-7.738570894588825,-6.951105413615043,-7.186087326761173,-7.186087326761173,-7.186087326761173,-7.156636909627212,-7.069792864290672,-7.069792864290672,-7.069792864290672,-6.910592436755545,-6.7984568427386165,-6.7984568427386165,-6.7984568427386165,-6.932292089869307,-6.140100732027843,-6.140100732027843,-6.140100732027843,-6.335023328681295,-6.351728770312696,-6.351728770312696,-6.650078390114771,-6.874964203844496,-6.887530077806586,-6.613707050227555,-7.2968019981245025,-6.548446280755087,-6.532462223835587,-6.532462223835587,-6.532462223835587,-6.727131482680843,-6.365138689273989,-6.365138689273989,-6.6537174865313204
-7.638815582954535,-8.054969253420072,-8.054969253420072,-8.054969253420072,-7.236784447106394,-7.361458654264734,-7.361458654264734,-7.361458654264734,-7.592844602153375,-7.059611675245917,-7.059611675245917,-7.068560625154593,-6.856800537825922,-6.8646938617144855,-6.8646938617144855,-6.878095741123729,-7.108729679994914,-6.654916158392084,-6.654916158392084,-6.81493699838463,-7.09593709705517,-7.118279489476183,-7.118279489476183,-7.118279489476183,-7.151359327242189,-7.053190304388371,-7.053190304388371,-7.053190304388371,-7.335107866848794,-6.803027287205382,-6.803027287205382,-6.955549630126084,-6.4492227611624156,-6.708752758156283,-6.708752758156283,-6.708752758156283
-6.877197726911853,-7.663291227305905,-7.663291227305905,-7.663291227305905,-7.281208814675606,-6.556478228531796,-6.556478228531796,-6.566290661291168,-7.215636479825727,-6.852216129263678,-6.852216129263678,-7.0597694113375775,-7.251281279987573,-6.740201804165823,-6.740201804165823,-6.850213083896369,-7.087895896362818,-7.047311905222289,-7.047311905222289,-7.323628425318962,-6.770120438709615,-7.176542772142076,-7.176542772142076,-7.176542772142076,-6.673267774475101,-6.707729939148136,-6.707729939148136,-6.707729939148136,-7.13178073278138,-7.268240649071577,-7.268240649071577,-7.273684956208159,-7.725556071984682,-7.122281174056134,-7.122281174056134,-7.122281174056134
-7.32747155120068,-8.215163760637079,-8.215163760637079,-8.215163760637079,-7.48311666525011,-7.368652422311597,-7.368652422311597,-7.368652422311597,-7.46963160236143,-7.359881820338484,-7.359881820338484,-7.359881820338484,-6.730882091734296,-7.243636469440394,-7.243636469440394,-7.243636469440394,-7.309969342015276,-7.113531180890053,-7.113531180890053,-7.113531180890053,-6.874979372505131,-7.29251375523782,-7.29251375523782,-7.29251375523782,-6.439770879431227,-7.233549027960787,-7.233549027960787,-7.233549027960787,-6.799888081253636,-7.106470548931746,-7.106470548931746,-7.269668934489969,-6.8269838285023425,-7.192378996522608,-7.192378996522608,-7.341353292275924
-7.881394070824818,-7.900334768858876,-7.900334768858876,-7.900334768858876,-7.322053376771301,-7.458414763022389,-7.458414763022389,-7.458414763022389,-6.659685823488209,-7.026162602276175,-7.026162602276175,-7.052578418709623,-6.80626085299315,-6.748953218209467,-6.748953218209467,-6.748953218209467,-7.10456362036615,-6.7459486974361305,-6.887985487460449,-6.887985487460449,-6.906776242986227,-6.7841702586342665,-6.7841702586342665,-6.7841702586342665,-6.5574190761196895,-6.575682505530796,-6.575682505530796,-6.900959586200539,-7.1436310750379,-6.80452252458897,-6.3550077635410505,-7.188200048814849,-6.592606339732842,-6.64352214650387,-6.64352214650387,-6.64352214650387
