Sectioning,NGS,UNGS,NV,Sectioning.1,NGS.1,UNGS.1,NV.1,Sectioning.2,NGS.2,UNGS.2,NV.2,Sectioning.3,NGS.3,UNGS.3,NV.3,Sectioning.4,NGS.4,UNGS.4,NV.4,Sectioning.5,NGS.5,UNGS.5,NV.5,Sectioning.6,NGS.6,UNGS.6,NV.6,Sectioning.7,NGS.7,UNGS.7,NV.7,Sectioning,NGS,UNGS,NV
-7.69168771,-8.072497472,-8.072497472,-8.072497472,-7.407621349,-7.667935299,-7.667935299,-7.667935299,-6.945250572,-6.870585293,-6.870585293,-6.870585293,-6.324597169,-6.907271274,-6.907271274,-6.907271274,-6.528544561,-6.510632025,-6.510632025,-6.510632025,-7.304970912,-7.447985543,-7.447985543,-7.447985543,-6.776519495,-6.634128616,-7.606059496,-7.606059496,-6.958735175,-6.923919564,-7.42062736,-7.714951275,-6.810600653,-6.91748543,-6.91748543,-6.91748543
-8.164502738,-8.190033141,-8.190033141,-8.190033141,-7.233423785,-7.924240348,-7.924240348,-7.924240348,-6.847492201,-7.265169097,-7.265169097,-7.265169097,-6.685788709,-7.073339675,-7.073339675,-7.073339675,-6.474177416,-6.832450563,-6.832450563,-6.832450563,-6.847205789,-7.348760673,-7.390861914,-7.390861914,-7.128123733,-6.834814606,-7.482128236,-7.803533583,-6.442368642,-7.453133311,-7.453133311,-7.494832336,-6.490939342,-6.490939342,-7.601220921,-7.601220921
-7.741694669,-8.24460566,-8.24460566,-8.24460566,-7.373853169,-7.259832093,-7.259832093,-7.259832093,-7.007377836,-6.723519175,-6.723519175,-6.723519175,-6.785878703,-6.861407983,-6.861407983,-6.861407983,-6.416740855,-6.586990327,-6.586990327,-6.586990327,-6.642754813,-6.04786807,-6.04786807,-7.396332288,-6.647500572,-6.943112075,-6.943112075,-6.943112075,-6.614691078,-6.617979694,-7.260011277,-7.260011277,-7.406664006,-6.576821665,-6.576821665,-6.576821665
-7.777626428,-7.696975034,-7.696975034,-7.696975034,-7.488625048,-7.519188978,-7.519188978,-7.519188978,-6.948451615,-7.195260751,-7.195260751,-7.195260751,-6.808394112,-6.489863754,-6.489863754,-6.489863754,-7.150767257,-6.622788735,-7.282526988,-7.282526988,-7.34327202,-6.645920344,-6.645920344,-6.645920344,-6.685232118,-6.591488138,-6.591488138,-7.351249972,-6.977310295,-6.757312743,-7.717041134,-7.743823545,-6.544708957,-6.681058316,-6.681058316,-7.743311065
-6.810737752,-7.363578872,-7.363578872,-7.363578872,-7.264979234,-7.373185228,-7.373185228,-7.373185228,-6.465868819,-6.705257267,-6.705257267,-6.705257267,-6.819772633,-7.031465275,-7.031465275,-7.031465275,-6.831191801,-6.553574237,-6.553574237,-6.553574237,-6.693277704,-6.696193839,-6.696193839,-6.696193839,-6.832811059,-6.949897978,-6.949897978,-6.949897978,-6.77240927,-6.783595924,-6.783595924,-6.783595924,-6.939247449,-6.754070426,-6.754070426,-7.727740294
-7.087847427,-7.552501142,-7.552501142,-7.552501142,-8.132946998,-7.636563023,-7.636563023,-7.636563023,-6.945349302,-6.762753036,-6.762753036,-6.762753036,-6.721849946,-6.479032598,-6.479032598,-6.479032598,-6.375560079,-6.649181785,-7.370532644,-7.593952929,-6.714941663,-6.928126534,-6.928126534,-6.928126534,-6.524648637,-6.492286085,-6.492286085,-6.492286085,-6.710239207,-7.416138873,-7.571159677,-7.6419238,-7.304211291,-7.645440736,-7.645440736,-7.645440736
-7.772185245,-7.599408774,-7.599408774,-7.599408774,-7.021034307,-7.14128816,-7.14128816,-7.14128816,-7.160975494,-7.183222484,-7.183222484,-7.183222484,-7.435822661,-7.034993948,-7.034993948,-7.591220607,-6.744798331,-6.882117289,-6.882117289,-6.882117289,-6.695858303,-6.715680669,-6.715680669,-6.715680669,-6.538586923,-6.597458675,-7.556621836,-7.556621836,-6.817738261,-6.819950697,-7.539200356,-7.613443771,-6.695485702,-6.695485702,-7.191037497,-7.191037497
-6.911370005,-7.818793526,-7.818793526,-7.818793526,-7.591643372,-7.208931724,-7.208931724,-7.208931724,-6.806207318,-7.275421794,-7.275421794,-7.275421794,-6.87573531,-7.123050339,-7.123050339,-7.123050339,-7.14877443,-7.113569789,-7.113569789,-7.113569789,-6.744407553,-6.842147921,-7.367761965,-7.367761965,-6.876093026,-6.824070911,-6.824070911,-6.824070911,-6.602534485,-6.648049918,-6.648049918,-6.648049918,-6.4334738,-6.531804814,-6.531804814,-6.531804814
-8.283411898,-7.58205368,-7.58205368,-7.58205368,-7.106003514,-6.809568823,-6.809568823,-6.809568823,-7.060031742,-6.941148012,-6.941148012,-6.941148012,-6.797463218,-6.75665422,-6.75665422,-6.75665422,-7.011092349,-6.388151863,-6.388151863,-6.388151863,-6.726872376,-6.752295182,-6.752295182,-6.752295182,-6.831742036,-6.885775501,-6.885775501,-6.885775501,-6.614810032,-6.542374534,-6.542374534,-6.542374534,-7.261387568,-6.542400876,-6.542400876,-6.542400876
-8.114319835,-7.844207028,-7.844207028,-7.844207028,-7.25741857,-7.508679396,-7.508679396,-7.508679396,-7.033026,-6.848532959,-6.848532959,-6.848532959,-7.292779182,-6.961564416,-7.575018842,-7.753589063,-6.05715125,-5.925125231,-5.925125231,-5.925125231,-6.860636485,-6.643420659,-7.391248045,-7.391248045,-6.994824939,-6.861460219,-6.861460219,-6.861460219,-6.600126614,-6.575819191,-7.547819238,-7.547819238,-7.661429354,-6.769924615,-6.769924615,-6.769924615
-7.785483872,-7.99146728,-7.99146728,-7.99146728,-7.167117346,-6.985153988,-6.985153988,-6.985153988,-6.924711621,-7.355196726,-7.355196726,-7.355196726,-6.357415567,-6.745261103,-6.745261103,-6.745261103,-6.513543596,-6.660548544,-6.660548544,-6.660548544,-6.908388305,-7.040857395,-7.040857395,-7.040857395,-6.968807494,-6.950523866,-6.950523866,-6.950523866,-6.472925823,-6.493067737,-7.283057179,-7.677595449,-6.749289045,-6.834556313,-6.834556313,-6.834556313
-8.193284287,-6.945544491,-6.945544491,-6.945544491,-7.502242393,-7.44233518,-7.44233518,-7.44233518,-7.422988108,-6.877365721,-6.877365721,-6.877365721,-7.145140458,-7.204542323,-7.204542323,-7.204542323,-6.428423707,-6.662448234,-7.278617074,-7.278617074,-6.584402214,-6.33351058,-6.33351058,-7.439808629,-7.097295171,-7.040062019,-7.040062019,-7.915625175,-6.972559976,-6.986223876,-6.986223876,-7.478958255,-6.686127761,-6.686127761,-6.686127761,-6.686127761
-7.59500847,-7.719478521,-7.719478521,-7.719478521,-7.727753039,-7.41586307,-7.41586307,-7.41586307,-7.103196212,-6.900005993,-6.900005993,-6.900005993,-6.971318786,-6.749730318,-6.749730318,-6.749730318,-6.845573626,-6.648351029,-6.648351029,-6.648351029,-6.50970204,-6.683087977,-6.683087977,-6.683087977,-6.626831507,-6.733212342,-6.733212342,-6.733212342,-6.610377078,-6.580098943,-6.580098943,-6.580098943,-6.839331769,-6.504694459,-7.565413445,-7.669802287
-7.103532725,-7.329769417,-7.329769417,-7.329769417,-7.467278017,-6.673596469,-6.673596469,-6.673596469,-6.852826411,-6.714163444,-6.714163444,-6.714163444,-6.91067559,-6.563362912,-6.563362912,-7.295258514,-6.699124158,-7.076860661,-7.076860661,-7.076860661,-6.912862173,-6.845396108,-6.845396108,-6.845396108,-6.917528158,-6.651772574,-6.651772574,-6.651772574,-6.873350237,-6.796033225,-6.796033225,-7.726522708,-7.709436045,-6.538644536,-7.740686821,-7.740686821
