Sectioning,NGS,UNGS,NV,Sectioning.1,NGS.1,UNGS.1,NV.1,Sectioning.2,NGS.2,UNGS.2,NV.2,Sectioning.3,NGS.3,UNGS.3,NV.3,Sectioning.4,NGS.4,UNGS.4,NV.4,Sectioning.5,NGS.5,UNGS.5,NV.5,Sectioning.6,NGS.6,UNGS.6,NV.6,Sectioning.7,NGS.7,UNGS.7,NV.7,Sectioning,NGS,UNGS,NV
-8.645691258,-7.726227706,-7.726227706,-7.726227706,-8.129213071,-7.965344141,-7.965344141,-7.965344141,-7.638907295,-7.850239199,-7.850239199,-7.850239199,-7.889220695,-7.474801354,-7.474801354,-7.474801354,-7.476636026,-6.856844432,-6.856844432,-7.516004686,-7.219387063,-7.520400019,-7.520400019,-7.520400019,-7.767590632,-7.531288981,-7.531288981,-7.531288981,-7.165525347,-7.363505517,-7.363505517,-7.363505517,-6.960421888,-6.875626998,-6.875626998,-7.739992834
-8.129823398,-8.550511729,-8.550511729,-8.550511729,-7.710542249,-8.395522911,-8.395522911,-8.395522911,-6.997570475,-7.064676039,-7.064676039,-7.064676039,-7.396063506,-7.722844547,-7.722844547,-7.722844547,-7.603315066,-7.853113962,-7.853113962,-7.853113962,-7.099230029,-7.580998008,-7.580998008,-7.903875968,-7.310341691,-7.222126784,-7.222126784,-7.222126784,-6.969675376,-6.566115237,-6.566115237,-7.749065635,-7.786868137,-7.499303538,-7.499303538,-7.832639844
-7.002843376,-7.760322934,-7.760322934,-7.760322934,-7.298709948,-7.453050086,-7.453050086,-7.453050086,-7.03675757,-6.617284009,-7.260204009,-7.260204009,-7.0202228,-7.313901002,-7.313901002,-7.313901002,-7.322569572,-6.869839625,-6.869839625,-6.869839625,-6.687818555,-7.2371861,-7.2371861,-7.2371861,-7.021486449,-6.914370703,-7.559695979,-7.559695979,-6.969863337,-6.969863337,-6.969863337,-6.969863337,-7.52357473,-6.704215579,-6.704215579,-6.704215579
-8.596525163,-8.488908906,-8.488908906,-8.488908906,-7.889186215,-7.532780342,-7.532780342,-7.532780342,-7.96560376,-7.844500183,-7.844500183,-7.844500183,-7.320734591,-7.782696961,-7.782696961,-7.782696961,-7.181813036,-6.71725299,-7.555542154,-7.555542154,-7.304701686,-6.531980367,-7.38078223,-7.552629432,-7.08642272,-7.046410776,-7.046410776,-7.410674609,-7.760165309,-7.622886996,-7.622886996,-7.622886996,-7.375779741,-6.787009392,-6.787009392,-7.474323799
-8.808190123,-7.97354588,-7.97354588,-7.97354588,-7.881341489,-6.952040464,-6.952040464,-7.630072989,-7.171073496,-7.099289662,-7.099289662,-7.099289662,-7.06225915,-7.195702271,-7.195702271,-7.195702271,-7.1371025,-7.966659716,-7.966659716,-7.966659716,-6.777987466,-6.804673545,-7.482205302,-7.545913352,-6.635262836,-6.670787361,-7.327141359,-7.327141359,-6.933455134,-6.587081289,-6.587081289,-7.426531149,-7.609914743,-6.935710349,-6.935710349,-6.935710349
-8.415850833,-8.615841321,-8.615841321,-8.615841321,-7.714260564,-7.97901796,-7.97901796,-7.97901796,-7.548830626,-7.702440255,-7.702440255,-7.702440255,-7.197787851,-6.906487183,-7.625477104,-7.625477104,-7.459142096,-7.509466744,-7.509466744,-7.509466744,-7.021370673,-6.999176718,-7.767170666,-7.767170666,-7.753351795,-7.247303403,-7.247303403,-7.662878824,-6.95695278,-6.677255392,-6.677255392,-6.677255392,-6.933948692,-6.927492855,-6.927492855,-6.927492855
-8.196674992,-7.808578085,-7.808578085,-7.808578085,-7.974902868,-7.259425703,-7.259425703,-7.259425703,-7.44007306,-7.431049835,-7.431049835,-7.431049835,-7.443878225,-7.469292493,-7.469292493,-7.469292493,-7.255931031,-7.150389423,-7.528355199,-7.528355199,-7.377074305,-6.726086216,-6.726086216,-6.726086216,-7.638958075,-7.480825531,-7.480825531,-7.480825531,-7.672917347,-6.935263014,-6.935263014,-7.770446519,-7.011928478,-7.784117256,-7.784117256,-7.784117256
-8.547827482,-8.494675439,-8.494675439,-8.494675439,-7.364000336,-7.252940049,-7.252940049,-7.252940049,-7.731159785,-7.793937521,-7.793937521,-7.793937521,-7.672194707,-7.437141539,-7.437141539,-7.437141539,-7.699920781,-7.147456123,-7.147456123,-7.147456123,-7.366956457,-7.325000723,-7.325000723,-7.325000723,-7.221414411,-7.093704222,-7.521482025,-7.521482025,-7.023865265,-7.256609119,-7.256609119,-7.256609119,-7.641008917,-6.742076146,-6.742076146,-7.793528465
-8.413484418,-8.412108971,-8.412108971,-8.412108971,-7.505049561,-6.739367654,-6.739367654,-6.739367654,-7.766051808,-7.288613018,-7.288613018,-7.288613018,-6.63840904,-6.667519439,-6.667519439,-6.667519439,-7.346986872,-6.840189548,-6.840189548,-6.840189548,-7.352894397,-6.843136692,-6.843136692,-7.628214753,-7.393531248,-7.279267184,-7.279267184,-7.610500946,-7.194015597,-7.669958177,-7.754322098,-7.754322098,-6.31031661,-6.258255765,-6.258255765,-7.825305806
-8.076387795,-8.362538463,-8.362538463,-8.362538463,-7.725125401,-8.271047645,-8.271047645,-8.271047645,-7.481100607,-7.486187557,-7.486187557,-7.486187557,-7.456602714,-7.702512633,-7.702512633,-7.702512633,-7.475770154,-7.622010976,-7.622010976,-7.622010976,-7.616747586,-7.480886462,-7.480886462,-7.480886462,-7.591706318,-6.966804209,-6.966804209,-7.877432151,-7.253246504,-6.893561395,-6.893561395,-7.786882796,-7.880775723,-7.752153418,-7.752153418,-7.863181744
