config,n,split,d,alpha,beta,df,corr,method,coverage,mean_obj,target,meets
paper_so,1000,0.7,10,,,,,UNGS,1.0,-7.203412888482305,0.95,True
paper_so,1000,0.7,10,,,,,benchmark,1.0,-6.423048867232393,0.95,True
paper_so,1000,0.7,10,,,,,BS20,0.9333333333333333,-7.383243392657387,0.95,False
paper_so,1000,0.7,10,,,,,CV10,0.8633333333333333,-7.446242649322952,0.95,False
paper_so,1000,0.7,10,,,,,CV20,0.85,-7.439449780188255,0.95,False
paper_so,1000,0.7,10,,,,,CV2,0.9366666666666666,-7.289619013715842,0.95,False
paper_so,1000,0.7,10,,,,,BS5,0.8166666666666667,-7.497207648257599,0.95,False
paper_so,1000,0.7,10,,,,,Sec3,0.9333333333333333,-7.515691633986466,0.95,False
paper_so,1000,0.7,10,,,,,CV5,0.8366666666666667,-7.4728611363736945,0.95,False
paper_so,1000,0.7,10,,,,,BS2,0.6866666666666666,-7.6803601214460935,0.95,False
paper_so,1000,0.7,10,,,,,Sec20,1.0,-6.988795006335661,0.95,True
paper_so,1000,0.7,10,,,,,CV3,0.8633333333333333,-7.427074664775724,0.95,False
paper_so,1000,0.7,10,,,,,BS10,0.9133333333333333,-7.37549175511001,0.95,False
paper_so,1000,0.7,10,,,,,Sec10,0.9866666666666667,-7.263284249765966,0.95,True
paper_so,1000,0.7,10,,,,,BS3,0.7366666666666667,-7.576182987351731,0.95,False
paper_so,1000,0.7,10,,,,,Sec2,0.86,-7.569945649114625,0.95,False
paper_so,1000,0.7,10,,,,,Sec5,0.9466666666666667,-7.4247623528404105,0.95,False
paper_so,200,0.7,10,,,,,NV,0.55,-7.779353505895567,0.95,False
paper_so,200,0.7,10,,,,,UG,0.9,-7.453198500181277,0.95,False
paper_so,200,0.7,10,,,,,NGS,0.9433333333333334,-7.3643873496219445,0.95,False
paper_so,200,0.7,10,,,,,UNGS,0.9733333333333334,-7.282881464202383,0.95,True
paper_so,200,0.7,10,,,,,benchmark,1.0,-6.981053482592124,0.95,True
paper_so,200,0.7,10,,,,,BS5,0.8966666666666666,-7.343442676154018,0.95,False
paper_so,200,0.7,10,,,,,Sec5,0.8433333333333334,-7.478653007487466,0.95,False
paper_so,200,0.7,10,,,,,CV10,0.8933333333333333,-7.313016210709863,0.95,False
paper_so,200,0.7,10,,,,,BS10,0.9633333333333334,-7.232463348179554,0.95,True
paper_so,200,0.7,10,,,,,Sec2,0.7233333333333334,-7.66555092520752,0.95,False
paper_so,200,0.7,10,,,,,Sec10,0.9433333333333334,-7.310894109494958,0.95,False
paper_so,200,0.7,10,,,,,BS20,0.9833333333333333,-7.185236804699186,0.95,True
paper_so,200,0.7,10,,,,,CV5,0.85,-7.423210361101316,0.95,False
paper_so,200,0.7,10,,,,,CV3,0.87,-7.404946287228083,0.95,False
paper_so,200,0.7,10,,,,,Sec20,0.9533333333333334,-7.329844091281317,0.95,True
paper_so,200,0.7,10,,,,,BS3,0.8166666666666667,-7.465414146418442,0.95,False
paper_so,200,0.7,10,,,,,BS2,0.7166666666666667,-7.598069898075461,0.95,False
paper_so,200,0.7,10,,,,,CV2,0.89,-7.3837128917573285,0.95,False
paper_so,200,0.7,10,,,,,CV20,0.8766666666666667,-7.347949345126793,0.95,False
paper_so,200,0.7,10,,,,,Sec3,0.7133333333333334,-7.613831040632665,0.95,False
paper_so,300,0.7,10,,,,,NV,0.65,-7.698865048517161,0.95,False
paper_so,300,0.7,10,,,,,UG,0.9566666666666667,-7.381057414548583,0.95,True
paper_so,300,0.7,10,,,,,NGS,0.9833333333333333,-7.276081656879114,0.95,True
paper_so,300,0.7,10,,,,,UNGS,1.0,-7.074493709494421,0.95,True
paper_so,300,0.7,10,,,,,benchmark,1.0,-6.8416577508382,0.95,True
paper_so,300,0.7,10,,,,,BS20,0.97,-7.272300834343052,0.95,True
paper_so,300,0.7,10,,,,,CV10,0.9,-7.329240354140972,0.95,False
paper_so,300,0.7,10,,,,,CV20,0.9766666666666667,-7.1380260067426695,0.95,True
paper_so,300,0.7,10,,,,,CV2,0.8666666666666667,-7.399523310830636,0.95,False
paper_so,300,0.7,10,,,,,BS5,0.8633333333333333,-7.424228685721385,0.95,False
paper_so,300,0.7,10,,,,,Sec3,0.8166666666666667,-7.5450759969577605,0.95,False
paper_so,300,0.7,10,,,,,CV5,0.84,-7.4372799018467415,0.95,False
paper_so,300,0.7,10,,,,,BS2,0.6766666666666666,-7.674089244875149,0.95,False
paper_so,300,0.7,10,,,,,Sec20,0.9866666666666667,-7.135129991916599,0.95,True
paper_so,300,0.7,10,,,,,CV3,0.8566666666666667,-7.45119967198027,0.95,False
paper_so,300,0.7,10,,,,,BS10,0.96,-7.255867498465544,0.95,True
paper_so,300,0.7,10,,,,,Sec10,0.9866666666666667,-7.128116744160591,0.95,True
paper_so,300,0.7,10,,,,,BS3,0.7533333333333333,-7.55043753599435,0.95,False
paper_so,300,0.7,10,,,,,Sec2,0.8366666666666667,-7.509122069927239,0.95,False
paper_so,300,0.7,10,,,,,Sec5,0.9766666666666667,-7.230546524346924,0.95,True
paper_so,500,0.7,10,,,,,NV,0.6933333333333334,-7.677294150429876,0.95,False
paper_so,500,0.7,10,,,,,UG,0.9566666666666667,-7.3905705926777125,0.95,True
paper_so,500,0.7,10,,,,,NGS,0.9833333333333333,-7.326358575104973,0.95,True
paper_so,500,0.7,10,,,,,UNGS,0.9966666666666667,-7.03265587389521,0.95,True
paper_so,500,0.7,10,,,,,benchmark,1.0,-6.6440391831836605,0.95,True
paper_so,500,0.7,10,,,,,BS20,0.9466666666666667,-7.344535495258706,0.95,False
paper_so,500,0.7,10,,,,,CV10,0.8866666666666667,-7.333873779604318,0.95,False
paper_so,500,0.7,10,,,,,CV20,0.93,-7.237845821795203,0.95,False
paper_so,500,0.7,10,,,,,CV2,0.9,-7.337979565232155,0.95,False
paper_so,500,0.7,10,,,,,BS5,0.8566666666666667,-7.444362023941086,0.95,False
paper_so,500,0.7,10,,,,,Sec3,0.8833333333333333,-7.4813582717108025,0.95,False
paper_so,500,0.7,10,,,,,CV5,0.84,-7.452717834336933,0.95,False
paper_so,500,0.7,10,,,,,BS2,0.6533333333333333,-7.6840359274134595,0.95,False
paper_so,500,0.7,10,,,,,Sec20,1.0,-6.889754451281411,0.95,True
paper_so,500,0.7,10,,,,,CV3,0.8633333333333333,-7.4140723846127825,0.95,False
paper_so,500,0.7,10,,,,,BS10,0.9166666666666666,-7.332921757343065,0.95,False
paper_so,500,0.7,10,,,,,Sec10,1.0,-7.054372907594731,0.95,True
paper_so,500,0.7,10,,,,,BS3,0.7533333333333333,-7.551823298975811,0.95,False
paper_so,500,0.7,10,,,,,Sec2,0.8933333333333333,-7.530255856186802,0.95,False
paper_so,500,0.7,10,,,,,Sec5,0.9533333333333334,-7.394252751818787,0.95,True
