config,n,split,d,reps,elapsed_s,method,coverage,coverage_lo,coverage_hi,meets_target,mean_obj,obj_se,mean_oracle_gap,n_reps
paper_fast,200,0.5,10,1000,0.6616199016571045,NV,0.986,0.9766379658824644,0.9916424248695761,True,-7.257044661917384,0.009744967381327912,0.019453235984435362,1000
paper_fast,200,0.5,10,1000,0.6616199016571045,UG,0.999,0.9943574414020421,0.9998234536293739,True,-7.077897908458943,0.0105600654751322,0.19859998944287702,1000
paper_fast,200,0.5,10,1000,0.6616199016571045,NGS,0.999,0.9943574414020421,0.9998234536293739,True,-6.999030132637939,0.010993548174756456,0.27746776526387973,1000
paper_fast,200,0.5,10,1000,0.6616199016571045,UNGS,0.999,0.9943574414020421,0.9998234536293739,True,-7.037647359638254,0.011099122066685943,0.23885053826356545,1000
paper_fast,200,0.5,10,1000,0.6616199016571045,benchmark,1.0,0.996173241514445,1.0,True,-6.010416014455828,0.016429804941636195,1.2660818834459915,1000
paper_fast,500,0.5,10,1000,0.9270095825195312,NV,1.0,0.996173241514445,1.0,True,-6.901272292484258,0.007437376936915312,1.5987211554602253e-17,1000
paper_fast,500,0.5,10,1000,0.9270095825195312,UG,1.0,0.996173241514445,1.0,True,-6.900493179474098,0.007384687210995422,0.000779113010159497,1000
paper_fast,500,0.5,10,1000,0.9270095825195312,NGS,1.0,0.996173241514445,1.0,True,-6.898302764089928,0.007373416236825716,0.0029695283943294982,1000
paper_fast,500,0.5,10,1000,0.9270095825195312,UNGS,1.0,0.996173241514445,1.0,True,-6.900493179474098,0.007384687210995422,0.000779113010159497,1000
paper_fast,500,0.5,10,1000,0.9270095825195312,benchmark,1.0,0.996173241514445,1.0,True,-5.883018245464664,0.012190872913509346,1.0182540470195935,1000
paper_ro_ellipsoid,1000,0.5,10,1000,9.257196426391602,NV,0.895,0.8744646434108284,0.9125122173855832,False,-7.5461759443619645,0.006644704241527014,-0.06676438618140014,1000
paper_ro_ellipsoid,1000,0.5,10,1000,9.257196426391602,UG,0.996,0.9897604437227377,0.9984434118595916,True,-7.460864491605074,0.0032071380827765525,0.018547066575490056,1000
paper_ro_ellipsoid,1000,0.5,10,1000,9.257196426391602,NGS,0.999,0.9943574414020421,0.9998234536293739,True,-7.448139689777043,0.003360768020494749,0.031271868403521544,1000
paper_ro_ellipsoid,1000,0.5,10,1000,9.257196426391602,UNGS,0.997,0.9912169859464969,0.9989792161188614,True,-7.44793714467726,0.0035534114100494686,0.03147441350330323,1000
paper_ro_ellipsoid,1000,0.5,10,1000,9.257196426391602,benchmark,1.0,0.996173241514445,1.0,True,-6.901634398385977,1.1240288649509236e-16,0.5777771597945907,1000
paper_ro_ellipsoid,100,0.5,10,1000,9.268414497375488,NV,0.707,0.6780414921958111,0.7343742297911691,False,-7.715227555969021,0.010797666718408837,-0.0943031971400327,1000
paper_ro_ellipsoid,100,0.5,10,1000,9.268414497375488,UG,0.968,0.9551752619162314,0.9772428921412891,True,-7.206145643457654,0.01149995559245214,0.4147787153713334,1000
paper_ro_ellipsoid,100,0.5,10,1000,9.268414497375488,NGS,0.969,0.9563345039877078,0.9780759965528414,True,-7.135290031934344,0.013626567252159565,0.48563432689464403,1000
paper_ro_ellipsoid,100,0.5,10,1000,9.268414497375488,UNGS,0.982,0.9717267448294926,0.9885842599904322,True,-6.703500094379226,0.017486403762689107,0.9174242644497611,1000
paper_ro_ellipsoid,100,0.5,10,1000,9.268414497375488,benchmark,1.0,0.996173241514445,1.0,True,-6.901634398385977,1.1240288649509236e-16,0.7192899604430144,1000
paper_ro_ellipsoid,200,0.5,10,1000,8.411844253540039,NV,0.779,0.7522428263299143,0.803621842435146,False,-7.687923319783994,0.008951282301467158,-0.09740789524293994,1000
paper_ro_ellipsoid,200,0.5,10,1000,8.411844253540039,UG,0.972,0.9598298168024069,0.9805577231872291,True,-7.355711878257872,0.00845100087065451,0.23480354628318217,1000
paper_ro_ellipsoid,200,0.5,10,1000,8.411844253540039,NGS,0.985,0.9753990230730932,0.9908890211959184,True,-7.2620582061830845,0.008484733939090943,0.32845721835797,1000
paper_ro_ellipsoid,200,0.5,10,1000,8.411844253540039,UNGS,0.983,0.9729440411597701,0.9893593101431837,True,-7.115935223085155,0.010395663396531614,0.4745802014558996,1000
paper_ro_ellipsoid,200,0.5,10,1000,8.411844253540039,benchmark,1.0,0.996173241514445,1.0,True,-6.901634398385977,1.1240288649509236e-16,0.688881026155081,1000
paper_ro_ellipsoid,300,0.5,10,1000,8.990473985671997,NV,0.829,0.8044158480970535,0.8510661448194513,False,-7.646162832432492,0.008263152472654306,-0.09342886583116472,1000
paper_ro_ellipsoid,300,0.5,10,1000,8.990473985671997,UG,0.996,0.9897604437227377,0.9984434118595916,True,-7.361389093740745,0.006868060527395319,0.19134487286058202,1000
paper_ro_ellipsoid,300,0.5,10,1000,8.990473985671997,NGS,0.996,0.9897604437227377,0.9984434118595916,True,-7.3063968112873825,0.007312505406198089,0.24633715531394398,1000
paper_ro_ellipsoid,300,0.5,10,1000,8.990473985671997,UNGS,0.996,0.9897604437227377,0.9984434118595916,True,-7.263317974173158,0.007873394293904209,0.2894159924281682,1000
paper_ro_ellipsoid,300,0.5,10,1000,8.990473985671997,benchmark,1.0,0.996173241514445,1.0,True,-6.901634398385977,1.1240288649509236e-16,0.6510995682153532,1000
paper_ro_ellipsoid,500,0.5,10,1000,8.516005992889404,NV,0.867,0.8445423199288764,0.8866488393427261,False,-7.594451846753284,0.007269826324625846,-0.08046521355493103,1000
paper_ro_ellipsoid,500,0.5,10,1000,8.516005992889404,UG,0.993,0.9856216845342334,0.9966051315990092,True,-7.44052859499451,0.005385450800493223,0.07345803820384239,1000
paper_ro_ellipsoid,500,0.5,10,1000,8.516005992889404,NGS,0.998,0.9927371921365079,0.9994513564118793,True,-7.38948879253401,0.005808029058499159,0.12449784066434222,1000
paper_ro_ellipsoid,500,0.5,10,1000,8.516005992889404,UNGS,0.994,0.9869718317581478,0.9972473308581237,True,-7.369719285622105,0.0064847322970196545,0.1442673475762471,1000
paper_ro_ellipsoid,500,0.5,10,1000,8.516005992889404,benchmark,1.0,0.996173241514445,1.0,True,-6.901634398385977,1.1240288649509236e-16,0.6123522348123789,1000
paper_so,1000,0.5,10,1000,150.7882900238037,NV,0.796,0.769913574238833,0.8198209847377185,False,-7.655880125845568,0.008014551819608272,-0.020842210933325944,1000
paper_so,1000,0.5,10,1000,150.7882900238037,UG,0.977,0.9657235493377733,0.9846257230670071,True,-7.491857072060129,0.0076231462763974136,0.14318084285211388,1000
paper_so,1000,0.5,10,1000,150.7882900238037,NGS,0.996,0.9897604437227377,0.9984434118595916,True,-7.3994547139526565,0.0070483149065600605,0.23558320095958674,1000
paper_so,1000,0.5,10,1000,150.7882900238037,UNGS,0.999,0.9943574414020421,0.9998234536293739,True,-7.301109641401494,0.006698404690363589,0.33392827351074866,1000
paper_so,1000,0.5,10,1000,150.7882900238037,benchmark,1.0,0.996173241514445,1.0,True,-6.4047529453600545,0.00557743923039234,1.230284969552188,1000
paper_so,100,0.5,10,1000,3.2590103149414062,NV,0.429,0.3986535230179055,0.45988987668704334,False,-7.883397905404518,0.011786394580424835,-0.13478134799342142,1000
paper_so,100,0.5,10,1000,3.2590103149414062,UG,0.587,0.5562066759628382,0.6171274680606752,False,-7.750290655592625,0.01207114844587817,0.03750215743168406,1000
paper_so,100,0.5,10,1000,3.2590103149414062,NGS,0.607,0.5763739069246411,0.63680716675945,False,-7.733751460345365,0.012282795618161415,0.060498591778854895,1000
paper_so,100,0.5,10,1000,3.2590103149414062,UNGS,0.607,0.5763739069246411,0.63680716675945,False,-7.7309153778060695,0.012396416151988233,0.06503228874100667,1000
paper_so,100,0.5,10,1000,3.2590103149414062,benchmark,0.98,0.9693099947702822,0.987016317083585,True,-7.293901813627108,0.009326504361681191,0.4025838957120371,1000
paper_so,200,0.5,10,1000,8.854837417602539,NV,0.63,0.5996317181277412,0.6593733246660144,False,-7.723106779167479,0.01076676057008734,-0.09020393319120674,1000
paper_so,200,0.5,10,1000,8.854837417602539,UG,0.903,0.8830847944509657,0.9198308382096769,False,-7.482919510329598,0.009752726237092137,0.15242543322672616,1000
paper_so,200,0.5,10,1000,8.854837417602539,NGS,0.949,0.9335645136552383,0.9609990572247332,False,-7.401721098906793,0.009820119808704874,0.23452696146009777,1000
paper_so,200,0.5,10,1000,8.854837417602539,UNGS,0.958,0.9437155747733968,0.9687791144538346,True,-7.349208788989687,0.01024853390330844,0.287623331447061,1000
paper_so,200,0.5,10,1000,8.854837417602539,benchmark,1.0,0.996173241514445,1.0,True,-6.970821810071617,0.008050897698888995,0.6597888095260301,1000
paper_so,300,0.5,10,1000,18.685627460479736,NV,0.699,0.6698531605689392,0.7266237895538098,False,-7.69256518240537,0.009633463887530724,-0.056152147568500184,1000
paper_so,300,0.5,10,1000,18.685627460479736,UG,0.98,0.9693099947702822,0.987016317083585,True,-7.383038636887652,0.008528221490565289,0.2536842343311174,1000
paper_so,300,0.5,10,1000,18.685627460479736,NGS,0.989,0.9804106042992137,0.9938468259019134,True,-7.330862138145881,0.008414847888019661,0.3059129618003576,1000
paper_so,300,0.5,10,1000,18.685627460479736,UNGS,0.995,0.9883490446266249,0.9978624644726756,True,-7.188123994923113,0.008843073141424625,0.44879398604737314,1000
paper_so,300,0.5,10,1000,18.685627460479736,benchmark,1.0,0.996173241514445,1.0,True,-6.8291394420411295,0.007404524637834728,0.8071450533528003,1000
paper_so,500,0.5,10,1000,47.81766724586487,NV,0.704,0.6749696568758727,0.7314690256620207,False,-7.683744794345232,0.008454199324726411,-0.0442456249655295,1000
paper_so,500,0.5,10,1000,47.81766724586487,UG,0.971,0.9586616416633058,0.9797335518433012,True,-7.451144185348343,0.007832917643920996,0.1883549840313596,1000
paper_so,500,0.5,10,1000,47.81766724586487,NGS,0.996,0.9897604437227377,0.9984434118595916,True,-7.341899834983031,0.007503466906324445,0.2975993343966715,1000
paper_so,500,0.5,10,1000,47.81766724586487,UNGS,0.999,0.9943574414020421,0.9998234536293739,True,-7.1608287178587435,0.007445545121572849,0.47867045152096066,1000
paper_so,500,0.5,10,1000,47.81766724586487,benchmark,1.0,0.996173241514445,1.0,True,-6.648868126103772,0.006342013684595617,0.9906310432759314,1000
paper_so,800,0.5,10,1000,96.3794538974762,NV,0.766,0.7387721670475355,0.7911919974381493,False,-7.6648792481905526,0.007701273533448541,-0.018962698189422738,1000
paper_so,800,0.5,10,1000,96.3794538974762,UG,0.977,0.9657235493377733,0.9846257230670071,True,-7.486728175596252,0.006931024861519371,0.15918837440487893,1000
paper_so,800,0.5,10,1000,96.3794538974762,NGS,0.998,0.9927371921365079,0.9994513564118793,True,-7.3821134417062115,0.006903658888306385,0.26380310829491826,1000
paper_so,800,0.5,10,1000,96.3794538974762,UNGS,1.0,0.996173241514445,1.0,True,-7.243213252556686,0.006879599872051976,0.402703297444445,1000
paper_so,800,0.5,10,1000,96.3794538974762,benchmark,1.0,0.996173241514445,1.0,True,-6.486040200269283,0.005847722909619438,1.1598763497318478,1000
