config,n,split,d,reps,method,coverage,coverage_lo,coverage_hi,mean_obj,mean_oracle_gap,meets
paper_ro_ellipsoid,1000,0.5,10,1000,NV,0.895,0.8744646434108284,0.9125122173855832,-7.546175949987573,-0.0667643861811486,False
paper_ro_ellipsoid,1000,0.5,10,1000,UG,0.996,0.9897604437227377,0.9984434118595916,-7.460864497231029,0.018547066575395284,True
paper_ro_ellipsoid,1000,0.5,10,1000,NGS,0.999,0.9943574414020421,0.9998234536293739,-7.448139695403139,0.031271868403285163,True
paper_ro_ellipsoid,1000,0.5,10,1000,UNGS,0.997,0.9912169859464969,0.9989792161188614,-7.447937150303453,0.03147441350297154,True
paper_ro_ellipsoid,1000,0.5,10,1000,benchmark,1.0,0.996173241514445,1.0,-6.901634398385977,0.5777771654204501,True
paper_ro_ellipsoid,1000,0.5,20,1000,NV,0.928,0.9102882164172793,0.9424360783190856,-16.635464811571552,0.12087432011918489,False
paper_ro_ellipsoid,1000,0.5,20,1000,UG,0.994,0.9869718317581478,0.9972473308581237,-16.07231022252154,0.6840289091691985,True
paper_ro_ellipsoid,1000,0.5,20,1000,NGS,0.998,0.9927371921365079,0.9994513564118793,-15.94570806030154,0.8106310713891977,True
paper_ro_ellipsoid,1000,0.5,20,1000,UNGS,0.994,0.9869718317581478,0.9972473308581237,-16.046339026091037,0.7100001055997,True
paper_ro_ellipsoid,1000,0.5,20,1000,benchmark,1.0,0.996173241514445,1.0,-15.324547637443258,1.4317914942474839,True
paper_ro_ellipsoid,1000,0.5,2,1000,NV,0.992,0.9842936654690199,0.995940804181194,-1.1830874281234414,0.008662697455518467,True
paper_ro_ellipsoid,1000,0.5,2,1000,UG,1.0,0.996173241514445,1.0,-1.140455245642505,0.051294879936455144,True
paper_ro_ellipsoid,1000,0.5,2,1000,NGS,1.0,0.996173241514445,1.0,-1.119457539491662,0.07229258608729786,True
paper_ro_ellipsoid,1000,0.5,2,1000,UNGS,1.0,0.996173241514445,1.0,-1.1184377697107917,0.07331235586816817,True
paper_ro_ellipsoid,1000,0.5,2,1000,benchmark,1.0,0.996173241514445,1.0,-0.9727869233715887,0.21896320220737092,True
paper_ro_ellipsoid,1000,0.5,50,1000,NV,1.0,0.996173241514445,1.0,-44.03168025383906,3.410605131648481e-16,True
paper_ro_ellipsoid,1000,0.5,50,1000,UG,1.0,0.996173241514445,1.0,-44.03168025383906,3.410605131648481e-16,True
paper_ro_ellipsoid,1000,0.5,50,1000,NGS,1.0,0.996173241514445,1.0,-44.01861385679354,0.013066397045522591,True
paper_ro_ellipsoid,1000,0.5,50,1000,UNGS,1.0,0.996173241514445,1.0,-44.03168025383906,3.410605131648481e-16,True
paper_ro_ellipsoid,1000,0.5,50,1000,benchmark,1.0,0.996173241514445,1.0,-42.46409155317787,1.5675887006611828,True
