config,n,split,d,reps,method,coverage,coverage_lo,coverage_hi,mean_obj,mean_oracle_gap,meets
paper_so,100,0.7,10,300,BS3,0.65,0.5944391111549903,0.7017679974776458,-7.783192507868125,-0.09102237082940011,False
paper_so,100,0.7,10,300,Sec10,0.6833333333333333,0.628659261236736,0.7333716493142638,-7.658469429453922,0.019351176684225257,False
paper_so,100,0.7,10,300,Sec3,0.48,0.42407680086272237,0.5364289179862594,-7.913887275541787,-0.23618602955768125,False
paper_so,100,0.7,10,300,CV5,0.68,0.6252238889196531,0.7302246414395104,-7.701313846548951,-0.022198935195160772,False
paper_so,100,0.7,10,300,BS10,0.8466666666666667,0.8015339429418983,0.8830335970090831,-7.500404750245707,0.18939813759737992,False
paper_so,100,0.7,10,300,CV3,0.69,0.6355391960366674,0.739656474898005,-7.710652287356353,-0.024451213201147,False
paper_so,100,0.7,10,300,BS5,0.7566666666666667,0.7050648160221181,0.8017784587492817,-7.618675138835779,0.0684178148293501,False
paper_so,100,0.7,10,300,Sec5,0.6566666666666666,0.6012598041861229,0.7081120648301859,-7.709264464845743,-0.026396327343518256,False
paper_so,200,0.7,10,300,NV,0.55,0.4934256045239535,0.6053100983535921,-7.779353505895567,-0.1472991882037875,False
paper_so,200,0.7,10,300,UG,0.9,0.8608335376153785,0.9290520854049847,-7.453198500181276,0.17994663692760687,False
paper_so,200,0.7,10,300,NGS,0.9433333333333334,0.9111340419775253,0.9643225235367106,-7.3643873496219445,0.2690548147463363,False
paper_so,200,0.7,10,300,UNGS,0.9733333333333334,0.9482710570494102,0.9864269301913529,-7.282881464202384,0.3508332951004097,True
paper_so,200,0.7,10,300,benchmark,1.0,0.9873570287754538,0.9999999999999998,-6.981053482592124,0.6508495743441838,True
paper_so,200,0.7,10,300,CV10,0.8933333333333333,0.8532967116826325,0.9234241509540578,-7.313016210709863,0.31777660298859217,False
paper_so,200,0.7,10,300,BS3,0.8166666666666667,0.7689713823226987,0.8563547359017554,-7.465414146418443,0.1659255174577921,False
paper_so,200,0.7,10,300,Sec10,0.9433333333333334,0.9111340419775253,0.9643225235367106,-7.310894109494956,0.3199058015319754,False
paper_so,200,0.7,10,300,Sec3,0.7133333333333334,0.6597183711272249,0.7615539611503023,-7.613831040632665,0.017704485450170043,False
paper_so,200,0.7,10,300,CV5,0.85,0.805182388854671,0.8859675312881468,-7.423210361101318,0.2072139102881369,False
paper_so,200,0.7,10,300,BS10,0.9633333333333334,0.9355461518281071,0.979404694837147,-7.232463348179554,0.3994438364040456,True
paper_so,200,0.7,10,300,CV3,0.87,0.8272195707065882,0.9034246305872476,-7.404946287228083,0.2255390680204779,False
paper_so,200,0.7,10,300,BS5,0.8966666666666666,0.8570598275670679,0.9262434152614588,-7.343442676154017,0.28724837679044385,False
paper_so,200,0.7,10,300,Sec5,0.8433333333333334,0.7978919765479306,0.8800931832112144,-7.478653007487466,0.1515858369909973,False
paper_so,300,0.7,10,300,NV,0.65,0.5944391111549903,0.7017679974776458,-7.698865048517161,-0.09043069663684956,False
paper_so,300,0.7,10,300,UG,0.9566666666666667,0.9272825343659885,0.9745035519155927,-7.381057414548583,0.22737693733172837,True
paper_so,300,0.7,10,300,NGS,0.9833333333333333,0.9615846051669054,0.9928605226493666,-7.276081656879114,0.3323526950011973,True
paper_so,300,0.7,10,300,UNGS,1.0,0.9873570287754538,0.9999999999999998,-7.074493709494423,0.5339406423858892,True
paper_so,300,0.7,10,300,benchmark,1.0,0.9873570287754538,0.9999999999999998,-6.841657750838202,0.7667766010421107,True
paper_so,300,0.7,10,300,CV10,0.9,0.8608335376153785,0.9290520854049847,-7.329240354140972,0.27919399773934006,False
paper_so,300,0.7,10,300,BS3,0.7533333333333333,0.7015546972961404,0.7987061972834228,-7.55043753599435,0.0579968158859619,False
paper_so,300,0.7,10,300,Sec10,0.9866666666666667,0.9662244697474675,0.9948030382606411,-7.128116744160591,0.4803176077197195,True
paper_so,300,0.7,10,300,Sec3,0.8166666666666667,0.7689713823226987,0.8563547359017554,-7.5450759969577605,0.06335835492255142,False
paper_so,300,0.7,10,300,CV5,0.84,0.7942563251514081,0.8771464544159004,-7.4372799018467415,0.1711544500335702,False
paper_so,300,0.7,10,300,BS10,0.96,0.9313957879613599,0.9769726785120576,-7.255867498465544,0.35256685341476673,True
paper_so,300,0.7,10,300,CV3,0.8566666666666667,0.8124994228503402,0.8918152576761502,-7.45119967198027,0.15723467990004117,False
paper_so,300,0.7,10,300,BS5,0.8633333333333333,0.8198445870022494,0.8976348539079136,-7.424228685721385,0.18420566615892678,False
paper_so,300,0.7,10,300,Sec5,0.9766666666666667,0.9526280277317246,0.9886523397008747,-7.230546524346924,0.3778878275333876,True
paper_so,500,0.7,10,300,NV,0.6933333333333334,0.6389838112035251,0.7427942399229839,-7.677294150429876,-0.04768165636568977,False
paper_so,500,0.7,10,300,UG,0.9566666666666667,0.9272825343659885,0.9745035519155927,-7.390570592677713,0.2390419013864738,True
paper_so,500,0.7,10,300,NGS,0.9833333333333333,0.9615846051669054,0.9928605226493666,-7.326358575104972,0.3032539189592133,True
paper_so,500,0.7,10,300,UNGS,0.9966666666666667,0.9813633063054688,0.9994113422781488,-7.032655873895209,0.596956620168978,True
paper_so,500,0.7,10,300,benchmark,1.0,0.9873570287754538,0.9999999999999998,-6.6440391831836605,0.985573310880527,True
