config,n,split,d,alpha,beta,df,corr,method,coverage,mean_obj,target,meets
paper_ro_ellipsoid,500,0.5,20,,,,0.4,benchmark,1.0,-10.120512867211009,0.95,True
paper_ro_ellipsoid,500,0.5,20,,,,0.8,NV,0.912,-10.295490626026181,0.95,False
paper_ro_ellipsoid,500,0.5,20,,,,0.8,UG,0.996,-9.565511700987761,0.95,True
paper_ro_ellipsoid,500,0.5,20,,,,0.8,NGS,0.998,-9.344972471517966,0.95,True
paper_ro_ellipsoid,500,0.5,20,,,,0.8,UNGS,0.996,-9.556586752246108,0.95,True
paper_ro_ellipsoid,500,0.5,20,,,,0.8,benchmark,1.0,-8.490755647202535,0.95,True
paper_saa,400,0.5,10,,,,0.0,NV,0.438,-7.937020505150718,0.95,False
paper_saa,400,0.5,10,,,,0.0,UG,0.928,-7.629780556821222,0.95,False
paper_saa,400,0.5,10,,,,0.0,NGS,0.992,-7.458456691361871,0.95,True
paper_saa,400,0.5,10,,,,0.0,UNGS,0.99,-7.35396473673531,0.95,True
paper_saa,400,0.5,10,,,,0.2,NV,0.516,-6.838842436711491,0.95,False
paper_saa,400,0.5,10,,,,0.2,UG,0.918,-6.476367490587552,0.95,False
paper_saa,400,0.5,10,,,,0.2,NGS,0.98,-6.287797551951199,0.95,True
paper_saa,400,0.5,10,,,,0.2,UNGS,0.99,-6.146179517449317,0.95,True
paper_saa,400,0.5,10,,,,0.4,NV,0.504,-6.252590760582391,0.95,False
paper_saa,400,0.5,10,,,,0.4,UG,0.918,-5.872844111343518,0.95,False
paper_saa,400,0.5,10,,,,0.4,NGS,0.984,-5.688901075995723,0.95,True
paper_saa,400,0.5,10,,,,0.4,UNGS,0.986,-5.559211576786953,0.95,True
paper_saa,400,0.5,10,,,,0.6,NV,0.55,-5.822740321236336,0.95,False
paper_saa,400,0.5,10,,,,0.6,UG,0.942,-5.463842901923711,0.95,False
paper_saa,400,0.5,10,,,,0.6,NGS,0.986,-5.287089429254442,0.95,True
paper_saa,400,0.5,10,,,,0.6,UNGS,0.986,-5.177972537850482,0.95,True
paper_saa,400,0.5,10,,,,0.8,NV,0.49,-5.5324998432896795,0.95,False
paper_saa,400,0.5,10,,,,0.8,UG,0.944,-5.184525271924611,0.95,False
paper_saa,400,0.5,10,,,,0.8,NGS,0.978,-5.0134053184293625,0.95,True
paper_saa,400,0.5,10,,,,0.8,UNGS,0.98,-4.918627893341074,0.95,True
paper_so,500,0.5,10,,,,0.0,NV,0.762,-7.652237938448547,0.95,False
paper_so,500,0.5,10,,,,0.0,UG,0.986,-7.4305413124753805,0.95,True
paper_so,500,0.5,10,,,,0.0,NGS,0.998,-7.327292233752223,0.95,True
paper_so,500,0.5,10,,,,0.0,UNGS,1.0,-7.152342501400796,0.95,True
paper_so,500,0.5,10,,,,0.0,benchmark,1.0,-6.643442852727477,0.95,True
paper_so,500,0.5,10,,,,0.2,NV,0.766,-6.498804359804159,0.95,False
paper_so,500,0.5,10,,,,0.2,UG,0.978,-6.203716933789499,0.95,True
paper_so,500,0.5,10,,,,0.2,NGS,0.996,-6.097757877947219,0.95,True
paper_so,500,0.5,10,,,,0.2,UNGS,1.0,-5.935064587701403,0.95,True
