config,n,split,d,reps,elapsed_s,method,coverage,coverage_lo,coverage_hi,meets_target,mean_obj,obj_se,mean_oracle_gap,n_reps
paper_so,500,0.2,10,1000,7.295813798904419,UG,0.958,0.9437155747733968,0.9687791144538346,True,-7.507553900573893,0.007819826086522413,0.14479985772133974,1000
paper_so,500,0.2,10,1000,7.295813798904419,NGS,0.98,0.9693099947702822,0.987016317083585,True,-7.453134279140497,0.007548899404684555,0.1999755590026684,1000
paper_so,500,0.2,10,1000,7.295813798904419,UNGS,0.982,0.9717267448294926,0.9885842599904322,True,-7.386609876334264,0.008039430031356914,0.2675130237805701,1000
paper_so,500,0.2,10,1000,7.295813798904419,benchmark,1.0,0.996173241514445,1.0,True,-6.644426318146187,0.006463052814838094,1.0000550075459105,1000
paper_so,500,0.3,10,1000,15.084386110305786,NV,0.761,0.7336003718062974,0.7864020602642429,False,-7.67272477323941,0.008022037395565097,-0.027648092140652468,1000
paper_so,500,0.3,10,1000,15.084386110305786,UG,0.982,0.9717267448294926,0.9885842599904322,True,-7.475251013662632,0.00723392114356923,0.17002333886713322,1000
paper_so,500,0.3,10,1000,15.084386110305786,NGS,0.996,0.9897604437227377,0.9984434118595916,True,-7.404456704534379,0.007233183406222242,0.24088851316968823,1000
paper_so,500,0.3,10,1000,15.084386110305786,UNGS,0.998,0.9927371921365079,0.9994513564118793,True,-7.277177563638215,0.007448623505637395,0.3682950606132962,1000
paper_so,500,0.3,10,1000,15.084386110305786,benchmark,1.0,0.996173241514445,1.0,True,-6.635673493968203,0.006644964983595879,1.0093037434294916,1000
paper_so,500,0.4,10,1000,25.178440809249878,NV,0.732,0.7036985754211434,0.758525808641559,False,-7.676765160563754,0.00829846871142512,-0.025790416529670863,1000
paper_so,500,0.4,10,1000,25.178440809249878,UG,0.972,0.9598298168024069,0.9805577231872291,True,-7.464490018441055,0.007485379318422951,0.1864847255930273,1000
paper_so,500,0.4,10,1000,25.178440809249878,NGS,0.997,0.9912169859464969,0.9989792161188614,True,-7.375337070428392,0.007144331407891154,0.27563767360568997,1000
paper_so,500,0.4,10,1000,25.178440809249878,UNGS,0.999,0.9943574414020421,0.9998234536293739,True,-7.225314368917898,0.006944134673944445,0.42566037511618426,1000
paper_so,500,0.4,10,1000,25.178440809249878,benchmark,1.0,0.996173241514445,1.0,True,-6.6442520025048095,0.006379716372348655,1.0067227415292725,1000
paper_so,500,0.5,10,1000,38.36248731613159,NV,0.704,0.6749696568758727,0.7314690256620207,False,-7.683744794345232,0.008454199324726411,-0.0442456249655295,1000
