Sectioning,NGS,UNGS,NV,Sectioning.1,NGS.1,UNGS.1,NV.1,Sectioning.2,NGS.2,UNGS.2,NV.2,Sectioning.3,NGS.3,UNGS.3,NV.3,Sectioning.4,NGS.4,UNGS.4,NV.4,Sectioning.5,NGS.5,UNGS.5,NV.5,Sectioning.6,NGS.6,UNGS.6,NV.6,Sectioning.7,NGS.7,UNGS.7,NV.7,Sectioning,NGS,UNGS,NV
-8.47437245028951,-7.473492144644733,-7.473492144644733,-7.473492144644733,-7.06772379982465,-7.395592474151982,-7.395592474151982,-7.395592474151982,-7.1797926419729,-7.055961944280797,-7.055961944280797,-7.055961944280797,-7.090163918729855,-6.897462698965425,-6.897462698965425,-6.897462698965425,-6.752008743143099,-6.90732080188035,-6.90732080188035,-6.90732080188035,-7.076161201971312,-6.902346840719516,-6.902346840719516,-6.902346840719516,-6.365479677542217,-6.138281530104568,-6.138281530104568,-7.626765175732035,-7.281349590882993,-7.117136376905708,-7.117136376905708,-7.117136376905708,-7.076918638076686,-7.606309992384686,-7.606309992384686,-7.62869057302976
-7.797655630034706,-8.031652213163845,-8.031652213163845,-8.031652213163845,-6.962775549131305,-7.453707674805847,-7.453707674805847,-7.453707674805847,-7.457278307822109,-7.853309127091731,-7.853309127091731,-7.853309127091731,-7.612100791233874,-7.67570826610492,-7.67570826610492,-7.67570826610492,-6.308117386907325,-6.398500287863157,-6.398500287863157,-7.477348989407943,-6.751037906735995,-6.461606624975557,-6.461606624975557,-7.275800041874754,-6.49458459373858,-6.401906149793003,-6.401906149793003,-7.36517970925721,-6.56214997662254,-6.642701467618243,-6.642701467618243,-6.642701467618243,-6.926809577539295,-7.379657428202823,-6.811696683775095,-7.64039590639869
-7.273997442582175,-7.445084283813237,-7.445084283813237,-7.445084283813237,-7.116976163111344,-7.456178396894966,-7.456178396894966,-7.456178396894966,-7.696616011087851,-7.248113849968559,-7.248113849968559,-7.248113849968559,-6.441029889337603,-7.015075708927981,-7.015075708927981,-7.015075708927981,-7.02445167163464,-6.5123473117512765,-6.5123473117512765,-6.5123473117512765,-7.394891967290982,-6.744650633196445,-6.744650633196445,-6.744650633196445,-6.55557853429441,-6.610424921875937,-6.610424921875937,-6.610424921875937,-6.595211084759104,-6.664468180257989,-6.664468180257989,-6.664468180257989,-6.779131268806904,-6.7572905543171125,-6.7572905543171125,-7.475201875096012
-7.174830077114137,-7.664466626839367,-7.664466626839367,-7.664466626839367,-7.241872156419319,-6.692557996238862,-6.692557996238862,-6.692557996238862,-7.145545147736153,-7.453114206470671,-7.453114206470671,-7.453114206470671,-6.807860933239445,-7.10359046838621,-7.10359046838621,-7.10359046838621,-7.531279801153769,-6.73715892340688,-6.73715892340688,-6.73715892340688,-6.8086021869914255,-6.896705928384438,-6.896705928384438,-6.896705928384438,-6.4112400338680375,-6.200545570548233,-6.200545570548233,-6.200545570548233,-6.931160687826844,-6.9029681146706725,-6.9029681146706725,-7.275674194759688,-7.7276914598804956,-6.573239291052639,-6.573239291052639,-7.7276914598804956
-8.508997327495038,-7.986187281631909,-7.986187281631909,-7.986187281631909,-7.671700017152337,-7.656124682927105,-7.656124682927105,-7.656124682927105,-7.36365526642013,-6.593022164486033,-6.593022164486033,-6.593022164486033,-6.801085623969144,-6.961210184651344,-6.961210184651344,-6.961210184651344,-7.196563387352262,-6.983562085761459,-6.983562085761459,-6.983562085761459,-6.9277108309527975,-6.922294571898515,-6.922294571898515,-6.922294571898515,-6.818936107560029,-6.938366954562577,-6.938366954562577,-6.938366954562577,-6.91209572132817,-7.067552686870157,-7.067552686870157,-7.067552686870157,-6.908131218430345,-7.056204235963955,-7.056204235963955,-7.056204235963955
-8.12377696335686,-7.991797113486078,-7.991797113486078,-7.991797113486078,-7.774503099578052,-7.533352334126077,-7.533352334126077,-7.533352334126077,-7.032916791042391,-7.359451173681776,-7.359451173681776,-7.359451173681776,-6.690427727388143,-6.556267874938923,-6.556267874938923,-6.556267874938923,-6.74000558106702,-6.607510151000352,-6.607510151000352,-6.607510151000352,-6.519700641133057,-6.793118598692439,-6.793118598692439,-6.793118598692439,-6.750451539310832,-6.99332740858901,-6.99332740858901,-7.657799820071383,-6.99289032074042,-7.1360709157903095,-7.1360709157903095,-7.1360709157903095,-7.5242327072328,-6.746376502961187,-6.746376502961187,-7.524232707232798
-8.468591207445062,-7.60898584581769,-7.60898584581769,-7.60898584581769,-7.471102909202646,-7.488587090078042,-7.488587090078042,-7.488587090078042,-7.193600666870154,-6.74455956196862,-6.74455956196862,-6.74455956196862,-6.807400713350431,-7.359739916711503,-7.359739916711503,-7.359739916711503,-7.454078590190713,-6.831588627520594,-6.831588627520594,-6.831588627520594,-7.263600609420004,-7.31587991724404,-7.31587991724404,-7.31587991724404,-6.661517930499143,-6.635856283362097,-6.635856283362097,-7.665980772040223,-7.235476709110454,-6.96533692627788,-6.96533692627788,-7.762284078330904,-6.947663896345551,-6.993365278007218,-6.993365278007218,-6.993365278007218
-8.068308915011935,-7.478688564259341,-7.478688564259341,-7.478688564259341,-7.851488901383151,-6.968842551222948,-6.968842551222948,-6.968842551222948,-7.10505781770282,-7.532884356739585,-7.532884356739585,-7.532884356739585,-7.047319938331611,-7.015544217024744,-7.015544217024744,-7.015544217024744,-6.771122594945847,-6.952794472615985,-6.952794472615985,-6.952794472615985,-6.9259601045527575,-6.64802896399007,-6.64802896399007,-6.64802896399007,-6.787502319409185,-6.999333368250014,-6.999333368250014,-6.999333368250014,-7.048833914492871,-6.804197976038651,-6.804197976038651,-6.804197976038651,-6.545428171378634,-6.539595120606307,-6.539595120606307,-7.6320795536620905
-7.463739142326855,-7.720136655129049,-7.720136655129049,-7.720136655129049,-7.179252035885495,-7.900821510260091,-7.900821510260091,-7.900821510260091,-7.154446354206161,-7.90686896522986,-7.90686896522986,-7.90686896522986,-6.846612962502406,-7.130394928638324,-7.130394928638324,-7.130394928638324,-6.862225358458246,-6.483510910513667,-6.483510910513667,-7.288251190017568,-6.854479738766315,-6.80511480688893,-6.80511480688893,-6.80511480688893,-6.676426963539191,-6.742831539252563,-6.742831539252563,-7.519370405657625,-7.023142087965821,-7.114673675770593,-7.114673675770593,-7.114673675770593,-7.734054963031287,-6.583861127884916,-6.583861127884916,-7.665979013166183
-7.742965670445537,-7.440793304393784,-7.440793304393784,-7.440793304393784,-6.98943036282045,-7.228760349357062,-7.228760349357062,-7.228760349357062,-6.602171622588369,-7.318746705857918,-7.318746705857918,-7.318746705857918,-7.016899315210065,-7.005985083435864,-7.005985083435864,-7.005985083435864,-6.863315517483226,-7.032320730998887,-7.032320730998887,-7.032320730998887,-6.844790486202162,-6.891616902376381,-6.891616902376381,-7.480911528102084,-6.618779321534346,-6.743314389470612,-6.743314389470612,-6.743314389470612,-7.027658992707499,-7.125865376184609,-7.125865376184609,-7.125865376184609,-7.527761423928766,-7.047875661249991,-7.047875661249991,-7.047875661249991
-8.327017377436485,-7.128043564229591,-7.128043564229591,-7.128043564229591,-7.452251453745359,-7.140738678909639,-7.140738678909639,-7.140738678909639,-6.861290267639996,-6.873968448231093,-6.873968448231093,-6.873968448231093,-7.081247753991477,-6.878407764990834,-6.878407764990834,-6.878407764990834,-6.95110911289086,-6.747358700174215,-6.747358700174215,-6.747358700174215,-7.061576986206859,-6.900692904498454,-6.900692904498454,-6.900692904498454,-6.815419295127605,-6.7727426656410685,-6.7727426656410685,-7.665113456975281,-7.45887157698168,-6.773377497455395,-6.773377497455395,-6.773377497455395,-6.595128073493718,-6.591338397893882,-6.591338397893882,-7.402892161059375
-8.337413086549365,-8.053725942952974,-8.053725942952974,-8.053725942952974,-8.108386550331884,-7.571300702432172,-7.571300702432172,-7.571300702432172,-7.186779882747492,-7.234749354037065,-7.234749354037065,-7.234749354037065,-6.700853799083385,-6.903923430157446,-6.903923430157446,-6.903923430157446,-7.351637238878239,-7.048568297359016,-7.048568297359016,-7.048568297359016,-7.174816402254441,-6.857121916230316,-6.857121916230316,-6.857121916230316,-7.115731746587792,-7.1298526540507945,-7.1298526540507945,-7.1298526540507945,-6.969706346263942,-7.098963696765543,-7.098963696765543,-7.098963696765543,-7.367340628405797,-6.603777574925472,-6.603777574925472,-6.603777574925472
-7.181007908778177,-8.293215659071452,-8.293215659071452,-8.293215659071452,-7.751340601954407,-7.688858362958163,-7.688858362958163,-7.688858362958163,-7.60554791546296,-7.607641662544728,-7.607641662544728,-7.607641662544728,-6.273445077011113,-6.304794011527564,-6.304794011527564,-6.304794011527564,-6.590299827881307,-6.406132727900912,-6.406132727900912,-7.442808366395779,-6.908025718776233,-7.116394459129939,-7.116394459129939,-7.116394459129939,-6.405994824124403,-6.542165203861005,-6.542165203861005,-6.542165203861005,-7.000804090123599,-6.973821397169698,-6.973821397169698,-7.420347110048405,-7.429889310337944,-6.818984657886888,-6.818984657886888,-6.818984657886888
