Cross Validation,Bootstrapping,Cross Validation.1,Bootstrapping.1,Cross Validation,Bootstrapping
-7.358058021878817,-7.358058021878817,-7.001289896525642,-8.465660443630775,-7.262277143933604,-7.635242977884097
-6.89197270462518,-7.191892842805029,-7.920744818564545,-7.920744818564545,-7.230887860293171,-7.230887860293171
-7.399115832347027,-7.406124580338794,-7.292716541744048,-7.401314824344759,-7.40271533545565,-8.151441080308338
-7.825066452669104,-7.847953976538321,-7.099630685883655,-7.119053100234066,-7.660654118488895,-7.964286255043524
-7.353920366528703,-7.353920366528703,-7.472097268967985,-7.462163478233778,-7.320507446334007,-7.370502501042351
-7.1269172676199135,-7.189690646309535,-6.687214774035337,-7.281888534464111,-7.600138685324559,-7.926602070150549
-7.30521583703118,-7.30521583703118,-7.845902068458798,-8.62423296668407,-7.794822822134261,-7.794822822134261
-7.043343564790867,-7.227625044477182,-6.9402018384256685,-6.9402018384256685,-8.10499106051632,-8.636958860099256
-7.0440180092867815,-7.0440180092867815,-6.581608788150331,-8.32167189214902,-7.461808742928534,-7.579306460998723
-7.340000153862514,-7.605313775990478,-7.253429291946038,-7.253429291946038,-7.397595653950883,-7.917500103997014
-7.356717288541777,-7.524684868662857,-7.383229080291152,-8.382732858906483,-7.686334759685213,-8.136717577737286
-6.554240479386391,-8.137397994811623,-7.49819454472442,-7.912588054599093,-7.681478480857766,-8.35542817318166
-7.993925153266931,-8.95659657886533,-7.366715213716601,-7.891064797574357,-7.487111547070064,-7.044121870876824
-7.580352209761088,-7.580352209761088,-7.409065615161835,-7.409065615161835,-7.112936589293175,-7.112936589293175
-6.949030073528242,-7.18712782466479,-6.729579543569326,-6.867580333425263,-7.584645460316249,-8.658338232402643
-7.123751747000769,-7.397717545413874,-6.830132492174941,-6.967646066174521,-6.900953909382804,-7.399950113961962
-7.291355692396095,-7.465011432730886,-7.849262444302412,-8.007589406283413,-7.732579066245948,-8.333515525423982
-7.697250974886277,-8.095229787170334,-7.337561342830765,-7.337561342830765,-6.686796690089155,-8.317665723786828
-7.515317076971641,-7.516687598419967,-7.1514608753757,-8.862315575995215,-7.448367971300097,-8.20054700097944
-6.893052927807579,-6.932481059158544,-7.074839804535294,-7.074839804535294,-7.848040230838868,-7.697532931934259
-7.491652203930363,-7.491652203930363,-7.353180174195047,-8.393474805197354,-7.4184694412736745,-8.233963338907682
-7.599644094504302,-7.914288232865875,-7.548230885874609,-7.601014202746827,-7.284921706069077,-8.237061855589328
-7.589965534381347,-7.658696832925397,-6.992981209871948,-7.020274364694174,-6.770881249282898,-6.770881249282898
-7.09230670156412,-7.606340258214297,-6.769179937153967,-6.939209449809849,-7.390400751005384,-7.390400751005384
-6.591439325762404,-6.591439325762404,-7.215029317766595,-7.908571868043552,-7.810170877312167,-8.07755036543595
-7.396458238211514,-7.396458238211514,-7.6306782808459985,-7.648151848723292,-7.543600985991706,-8.532316217748233
-6.837551799973964,-7.308849279751343,-7.232760285328595,-8.256619523800577,-7.331627975794559,-7.480352371481921
-7.387647873410573,-7.387647873410573,-6.774294945301489,-6.774294945301489,-7.983466120259987,-7.983466120259987
-7.3433981046622065,-7.804019408360594,-6.446926400275572,-7.915651018727036,-7.8059466228717955,-8.277376518290398
-7.064153515750791,-7.064153515750791,-7.333710164521513,-7.534716624503969,-6.9298224817429785,-6.748651199123831
-6.727816370573781,-6.727816370573781,-7.918163781506092,-7.918163781506092,-7.276129532333426,-7.984958371124762
-7.6518376824472,-7.6518376824472,-6.234180028710268,-6.234180028710268,-7.666907407028784,-7.9987002286383255
-7.393417452847958,-7.393417452847958,-6.801066789110662,-7.251654766964972,-7.813898544344138,-7.813898544344138
-7.457254161432896,-7.457254161432896,-7.749525651952006,-7.913675646359177,-7.0133264009792855,-8.153229833197912
-6.898147025134708,-6.915645630919451,-6.763340513134857,-6.900819019152015,-8.112292689265693,-8.120924999771855
-7.467627602316541,-7.57751008190708,-6.614741818599974,-6.614741818599974,-7.350898002926002,-8.203768831146274
-6.8544468854098906,-7.236997569053205,-7.556334579178993,-8.50991024521409,-7.8669975677072355,-8.031024216526747
-6.949797995683517,-6.949797995683517,-6.736338979588725,-6.736338979588725,-7.622388445618806,-6.679575782592682
-7.19731303040802,-7.19731303040802,-7.179044857851964,-7.219009504111224,-7.385891070171154,-8.486179589948811
-7.099859653885932,-7.099859653885932,-7.009629411252397,-7.417129945782848,-7.38304435581436,-8.033052941090466
-7.15292943330212,-7.534521709246079,-7.631467163583485,-7.824699859218344,-7.354756772087126,-7.893249617965539
-6.716510326857919,-6.716510326857919,-7.477792319564822,-7.593232998535378,-8.035042695982531,-8.238924400254977
-7.247763764086853,-7.408848621279285,-6.942426454241144,-6.942426454241144,-7.05706569249038,-7.282563515122988
-7.014323802704887,-7.598070509274295,-7.052556377794965,-7.052556377794965,-7.311484017357805,-7.311484017357805
-7.469547732424818,-7.858204899521768,-7.274178047609589,-7.844513603251885,-7.7687413605817595,-7.7687413605817595
-6.959533171030806,-6.959533171030806,-6.650878402254318,-7.20325781882176,-7.426436318119372,-7.7771324172283745
