Cross Validation,Bootstrapping,Cross Validation.1,Bootstrapping.1,Cross Validation,Bootstrapping
-6.636555112638804,-6.636555112638804,-6.772276288186676,-6.419077317995839,-7.001249639996342,-6.6354591202745095
-6.468586597452698,-6.354176294066317,-7.17007559601911,-7.17007559601911,-6.735150678618406,-6.1811668284878065
-6.375035635139847,-6.375035635139847,-6.56758306548191,-6.56758306548191,-7.12385037116513,-7.12385037116513
-6.829972833183425,-6.829972833183425,-7.051428829228703,-6.932189859513352,-6.419545120417874,-6.419545120417874
-6.932797758716706,-6.661492824379764,-6.622933091628228,-6.622933091628228,-7.006850398861059,-7.491020812035827
-6.934051992852017,-6.934051992852017,-6.6846463431611935,-6.6846463431611935,-6.814114249778289,-6.580647082043677
-6.693606821979186,-6.693606821979186,-6.7159465040469,-6.7159465040469,-7.2267853028549265,-7.2267853028549265
-6.901562436645579,-6.714348414183036,-6.25732091265697,-6.25732091265697,-6.737101000747043,-6.737101000747043
-6.541285818211909,-6.541285818211909,-6.688950479224071,-6.688950479224071,-7.27514593101518,-6.13927491193549
-6.637745013499326,-6.93435864708322,-6.831398494988102,-6.831398494988102,-6.489009952928224,-6.489009952928224
-6.528507378918727,-6.528507378918727,-7.048805980648149,-6.611531310988741,-6.346785433726774,-6.346785433726774
-7.103703488749432,-6.756154465313076,-7.222247096175348,-7.0740270614541565,-6.7685816589679675,-6.6559283279287325
-6.577190969641248,-6.577190969641248,-6.58362299100504,-6.58362299100504,-6.596935011785431,-6.596935011785431
-6.634262658842599,-6.634262658842599,-7.116615371185951,-7.116615371185951,-6.784973585524536,-6.601844548802142
-6.63582754017442,-6.885695860951944,-7.016041057751954,-7.016041057751954,-6.57422521572041,-6.57422521572041
-6.927096287984184,-6.927096287984184,-6.210335616901265,-6.210335616901265,-6.716145970904844,-6.716145970904844
-6.723613457996338,-6.723613457996338,-7.049637717918091,-7.049637717918091,-6.293637491476399,-6.293637491476399
-6.261063923880831,-6.261063923880831,-7.200546642010192,-6.481036325873758,-6.827871239059975,-6.827871239059975
-6.705929636451383,-6.654805588691556,-6.931139925272803,-6.931139925272803,-6.75400213162101,-7.317924883772221
-6.992054116526852,-6.992054116526852,-6.980690646636451,-6.980690646636451,-6.433634499043908,-6.433634499043908
-6.614584739861785,-6.614584739861785,-6.569155339036958,-6.610786570467788,-7.234449905398342,-6.686793766674985
-7.15317219198935,-6.8762947222867865,-7.280216417373664,-6.871788071866636,-7.017747211516145,-6.56969494186095
-6.756563409909788,-6.669994209164953,-6.503374674868547,-6.503374674868547,-6.832865237391324,-6.358753943116254
-6.799814197405438,-6.799814197405438,-7.130632286320937,-6.621309046102931,-7.259770125356096,-7.259770125356096
-6.733350702154856,-6.733350702154856,-7.140802965640103,-6.800252365000596,-6.9100083473751805,-6.9100083473751805
-6.842288203784845,-6.842288203784845,-7.424471930525919,-6.31147067307514,-7.0170673653627755,-6.85165768167074
-6.667568126210998,-6.667568126210998,-6.577364125398513,-6.893832063250267,-6.876764606217998,-6.876764606217998
-6.421943979715207,-6.421943979715207,-7.396312455284832,-7.053743613269369,-7.144997783624094,-6.46288219005433
-6.059534449040662,-6.059534449040662,-7.040722618890883,-6.411575214664936,-6.785688287505641,-7.16701302369908
-6.36530050605898,-6.36530050605898,-5.893551515771398,-5.893551515771398,-7.033304859382632,-6.2463119458426375
-6.533498361786554,-6.533498361786554,-6.376931253606655,-7.020263257017728,-6.403121625703632,-6.915941396583939
-6.421830465883784,-6.472188205274501,-6.448883159917561,-6.448883159917561,-6.582751381320966,-6.582751381320966
-6.716855777284843,-6.716855777284843,-6.235428327710524,-6.235428327710524,-7.0140883417124575,-7.0140883417124575
-6.737366403136222,-6.737366403136222,-6.902384489496887,-6.902384489496887,-6.585688383582127,-6.531626813351523
-6.129113738550143,-6.129113738550143,-6.804708857150486,-6.767823966767043,-7.080370388584497,-6.753788872700174
-6.7955657048386,-6.7955657048386,-7.27133619793919,-7.27133619793919,-6.628716933711086,-7.017608967372596
-6.443426811157462,-6.443426811157462,-6.136704328907933,-6.136704328907933,-7.140174046892055,-6.459943451737728
-6.621189818976171,-7.069467055099217,-6.643613379822975,-6.592739802771493,-6.766553706695904,-6.390892735901659
-6.53422508917861,-6.494939119666734,-6.269723811378479,-7.257967877856752,-6.714654210477054,-6.714654210477054
-6.5962581003789005,-6.5962581003789005,-6.18504542236762,-6.237835269367575,-7.120055957473988,-6.586935979059712
-6.215813408843025,-6.522270257568903,-7.110873344035071,-7.110873344035071,-7.207785571191473,-7.207785571191473
-7.172464694785135,-6.926194690654401,-6.851750778816887,-6.546185905689885,-7.069490734294955,-7.069490734294955
-7.032796356287104,-7.032796356287104,-6.676023673244621,-6.676023673244621,-6.960558535864752,-6.693632280483321
-6.813463144801226,-7.032095884789503,-6.845105605079013,-6.730922613488789,-6.940370408440919,-7.022425319957875
-7.327229703909627,-6.624141132363072,-6.788082078028969,-6.788082078028969,-6.951445392257603,-6.654685361647555
-6.2307856263928345,-6.2307856263928345,-6.670218028952431,-6.429408635969533,-6.518371218670421,-6.753219500391131
-6.989328720109091,-6.45413704305774,-6.926595014990009,-6.926595014990009,-6.39065950782945,-6.39065950782945
-5.863651703835453,-5.863651703835453,-6.948443655504759,-7.086731416159703,-7.328145835030649,-6.5854913629977805
-6.283788890604891,-6.283788890604891,-6.586281458782316,-6.586281458782316,-7.318809390692268,-6.468937191134088
-6.57514310505494,-6.881506389131767,-6.87256206173494,-6.6737178622350095,-7.027152814266463,-6.438679405717013
-6.886868782527788,-6.886868782527788,-6.760596690591913,-6.760596690591913,-6.309181300343887,-6.309181300343887
-7.031445587668013,-7.031445587668013,-7.031078463223324,-7.031078463223324,-6.755828156395755,-7.291427283156489
-6.671926262366059,-6.671926262366059,-7.009496862306285,-7.009496862306285,-6.74814606733366,-6.770518217504852
-6.4342657544727855,-6.4342657544727855,-7.05909885681365,-6.924652113259762,-6.789413486988101,-6.789413486988101
-6.480815512147605,-6.480815512147605,-6.965064409848853,-6.731256143488773,-6.979244453072598,-5.96406107607943
-6.933049471951316,-6.382986852858916,-6.718462328173987,-6.643951478963773,-6.83566229639092,-6.83566229639092
-6.091874880362535,-6.872903569246923,-6.189524159658102,-6.189524159658102,-6.596968060794344,-6.596968060794344
