Objective,Feasibility,Algorithm,Training Percentage,Data Size,Folds
-7.070714429612744,0.69,NGS,10,1500,0
-7.051254033672286,0.69,UNGS,10,1500,0
-7.13677544078432,0.54,NV,10,1500,0
-7.095324951021025,0.68,UG,10,1500,0
-6.887700395090807,0.99,Sectioning,20,1500,0
-6.881217334932421,0.99,NGS,20,1500,0
-6.765302026359422,0.99,UNGS,20,1500,0
-7.067423022832576,0.73,NV,20,1500,0
-6.968662129512395,0.92,UG,20,1500,0
-6.845790657150548,0.96,Sectioning,30,1500,0
-6.853611429022452,0.99,NGS,30,1500,0
-6.701132209578247,1.0,UNGS,30,1500,0
-7.090572523604327,0.65,NV,30,1500,0
-6.974291597514017,0.98,UG,30,1500,0
-6.800764254512819,1.0,Sectioning,40,1500,0
-6.8576413976996005,0.99,NGS,40,1500,0
-6.663292848269315,1.0,UNGS,40,1500,0
-7.098780827110691,0.64,NV,40,1500,0
-6.951170550630264,0.9,UG,40,1500,0
-6.742205349704693,0.98,Sectioning,50,1500,0
-6.841552859978781,0.99,NGS,50,1500,0
-6.593073720875866,1.0,UNGS,50,1500,0
-7.057548937457269,0.7,NV,50,1500,0
-6.93530796844698,0.96,UG,50,1500,0
-6.786826491605174,0.96,Sectioning,60,1500,0
-6.788953374460236,1.0,NGS,60,1500,0
-6.522255586211035,1.0,UNGS,60,1500,0
-7.08920912340433,0.65,NV,60,1500,0
-6.89498648651757,0.96,UG,60,1500,0
-6.8267837407764445,0.97,Sectioning,70,1500,0
-6.799180991542569,0.96,NGS,70,1500,0
-6.4580486850086425,1.0,UNGS,70,1500,0
-7.101260892904974,0.7,NV,70,1500,0
-6.9146375596675815,0.91,UG,70,1500,0
-6.658333887701179,1.0,Sectioning,80,1500,0
-6.729768595364532,0.99,NGS,80,1500,0
-6.235355563874773,1.0,UNGS,80,1500,0
-7.088804316651703,0.62,NV,80,1500,0
-6.84087290791028,0.94,UG,80,1500,0
-6.3846010439764935,1.0,Sectioning,90,1500,0
-6.647715982983261,0.96,NGS,90,1500,0
-6.272630279524996,1.0,UNGS,90,1500,0
-7.078563672728266,0.64,NV,90,1500,0
-6.779280720893791,0.89,UG,90,1500,0
-7.073674587321549,0.67,Sectioning,10,1600,0
-7.084997155205201,0.69,NGS,10,1600,0
-7.048321354221457,0.7,UNGS,10,1600,0
-7.143390761776818,0.55,NV,10,1600,0
-7.111191845869569,0.66,UG,10,1600,0
-6.882613300526113,0.97,Sectioning,20,1600,0
-6.878351994234353,1.0,NGS,20,1600,0
-6.7622207745440255,1.0,UNGS,20,1600,0
-7.017236135694187,0.81,NV,20,1600,0
-6.92804657458893,0.96,UG,20,1600,0
-6.823165792459959,1.0,Sectioning,30,1600,0
-6.856816894537303,0.99,NGS,30,1600,0
-6.722224535223014,1.0,UNGS,30,1600,0
-7.030966589185076,0.79,NV,30,1600,0
-6.93080916663387,0.94,UG,30,1600,0
-6.76054923422848,1.0,Sectioning,40,1600,0
-6.867209606465747,0.98,NGS,40,1600,0
-6.660998587253578,1.0,UNGS,40,1600,0
-7.089565545325378,0.61,NV,40,1600,0
-6.982855809130899,0.92,UG,40,1600,0
-6.859452550672764,0.99,Sectioning,50,1600,0
-6.842337559119552,0.99,NGS,50,1600,0
-6.621572240116548,1.0,UNGS,50,1600,0
-7.05769888364296,0.67,NV,50,1600,0
-6.926064702576169,0.96,UG,50,1600,0
-6.81584347711466,0.95,Sectioning,60,1600,0
-6.816326647296084,0.99,NGS,60,1600,0
-6.574381308846301,1.0,UNGS,60,1600,0
-7.090965732365142,0.69,NV,60,1600,0
-6.932227262295529,0.97,UG,60,1600,0
-6.764640393318217,0.98,Sectioning,70,1600,0
-6.812379389916158,0.99,NGS,70,1600,0
-6.475050784199117,1.0,UNGS,70,1600,0
-7.070137809347733,0.69,NV,70,1600,0
-6.905044746658343,0.94,UG,70,1600,0
-6.598548469805048,0.98,Sectioning,80,1600,0
-6.752280300530393,0.98,NGS,80,1600,0
-6.327157304985027,1.0,UNGS,80,1600,0
-7.111840539805936,0.59,NV,80,1600,0
-6.869565967682785,0.95,UG,80,1600,0
-6.362362770560051,1.0,Sectioning,90,1600,0
-6.643654795821723,0.96,NGS,90,1600,0
-6.2600328527823175,1.0,UNGS,90,1600,0
-7.1545475402625645,0.54,NV,90,1600,0
-6.879208944151039,0.83,UG,90,1600,0
-7.053112720813869,0.74,Sectioning,10,1700,0
-7.055302415536197,0.76,NGS,10,1700,0
-7.031338780758598,0.76,UNGS,10,1700,0
-7.109348967670838,0.64,NV,10,1700,0
-7.078814890653928,0.74,UG,10,1700,0
-6.824481082878603,1.0,Sectioning,20,1700,0
-6.901874351021943,0.99,NGS,20,1700,0
-6.745934365552209,1.0,UNGS,20,1700,0
-7.058472415476465,0.77,NV,20,1700,0
-6.948057335410092,0.98,UG,20,1700,0
-6.7548040962979226,1.0,Sectioning,30,1700,0
-6.88723781698812,0.99,NGS,30,1700,0
-6.704141203308693,1.0,UNGS,30,1700,0
-7.06587591245054,0.74,NV,30,1700,0
-6.9699401554289055,0.93,UG,30,1700,0
-6.857097546151178,0.97,Sectioning,40,1700,0
-6.862376971249756,1.0,NGS,40,1700,0
-6.676634625946238,1.0,UNGS,40,1700,0
-7.070666883687355,0.8,NV,40,1700,0
-6.9368632513460105,0.99,UG,40,1700,0
-6.825021713592342,0.96,Sectioning,50,1700,0
-6.820723348681314,1.0,NGS,50,1700,0
-6.595862223153861,1.0,UNGS,50,1700,0
-7.029524549723792,0.76,NV,50,1700,0
-6.92504120543865,0.98,UG,50,1700,0
-6.785252075353758,1.0,Sectioning,60,1700,0
-6.801332681076329,0.98,NGS,60,1700,0
-6.562003809360997,1.0,UNGS,60,1700,0
-7.080858873839353,0.64,NV,60,1700,0
-6.915066614316196,0.92,UG,60,1700,0
-6.70584113025924,0.98,Sectioning,70,1700,0
-6.8009943274779205,1.0,NGS,70,1700,0
-6.463802560542789,1.0,UNGS,70,1700,0
-7.040862466590611,0.79,NV,70,1700,0
-6.900678925328213,0.99,UG,70,1700,0
-6.642342626642215,1.0,Sectioning,80,1700,0
-6.735996779247182,0.99,NGS,80,1700,0
-6.3435895883052815,1.0,UNGS,80,1700,0
-7.13894639488021,0.55,NV,80,1700,0
-6.909140957631244,0.93,UG,80,1700,0
-6.36740157509749,1.0,Sectioning,90,1700,0
-6.697482566811691,0.96,NGS,90,1700,0
-6.308722077367324,1.0,UNGS,90,1700,0
-7.099753280191505,0.58,NV,90,1700,0
-6.858223189938832,0.91,UG,90,1700,0
-7.017517466713127,0.83,Sectioning,10,1800,0
-7.009160123089573,0.82,NGS,10,1800,0
-6.951738790323981,0.83,UNGS,10,1800,0
-7.088280032944603,0.7,NV,10,1800,0
-7.035290809143268,0.81,UG,10,1800,0
-6.884628105255002,0.97,Sectioning,20,1800,0
-6.909374905419993,0.97,NGS,20,1800,0
-6.767542985571842,0.99,UNGS,20,1800,0
-7.064603311698737,0.79,NV,20,1800,0
-6.984477225207188,0.92,UG,20,1800,0
-6.854125750925185,0.99,Sectioning,30,1800,0
-6.83063754674116,1.0,NGS,30,1800,0
-6.691176879199443,1.0,UNGS,30,1800,0
-7.0235172896101,0.83,NV,30,1800,0
-6.934475440580369,0.97,UG,30,1800,0
-6.798208890584345,1.0,Sectioning,40,1800,0
-6.850450544115764,0.96,NGS,40,1800,0
-6.684886166253529,1.0,UNGS,40,1800,0
-7.066942344466969,0.79,NV,40,1800,0
-6.91434170738516,0.95,UG,40,1800,0
-7.799477114167123,0.13,CV,100,100,3
-8.22637584262318,0.14,BS,100,100,3
-7.592930232771128,0.2,CV,100,100,5
-7.855284925197839,0.16,BS,100,100,5
-7.565831297700456,0.23,CV,100,100,10
-7.5521067763999135,0.21,BS,100,100,10
-7.185699862132651,0.57,CV,100,200,3
-7.348343122261391,0.52,BS,100,200,3
-7.177137126359375,0.58,CV,100,200,5
-7.10906580237339,0.62,BS,100,200,5
-7.194831918474993,0.51,CV,100,200,10
-7.055300302138937,0.62,BS,100,200,10
-6.991399607600238,0.75,CV,100,300,3
-7.027549514070601,0.69,BS,100,300,3
-6.904172499382411,0.83,CV,100,300,5
-6.860351947056771,0.86,BS,100,300,5
-6.902656646024118,0.85,CV,100,300,10
-6.880082455464509,0.84,BS,100,300,10
-6.8335393821227095,0.88,CV,100,400,3
-6.981778785809468,0.72,BS,100,400,3
-6.947415964110861,0.79,CV,100,400,5
-6.869683784066424,0.88,BS,100,400,5
-6.94251163786121,0.77,CV,100,400,10
-6.7429763479609495,0.97,BS,100,400,10
-6.791284601821729,0.92,CV,100,500,3
-6.9283331257183045,0.82,BS,100,500,3
-6.768166233006879,0.89,CV,100,500,5
-6.751936943375879,0.93,BS,100,500,5
-6.816387823729149,0.87,CV,100,500,10
-6.75410619846496,0.92,BS,100,500,10
-6.788493070635347,0.92,CV,100,600,3
-6.878465085107649,0.8,BS,100,600,3
-6.789760634619182,0.88,CV,100,600,5
-6.771554868447446,0.91,BS,100,600,5
-6.9318530582218525,0.76,CV,100,600,10
-6.797441199791151,0.95,BS,100,600,10
-6.763367608131834,0.9,CV,100,700,3
-6.894133127175776,0.8,BS,100,700,3
-6.79710873646474,0.9,CV,100,700,5
-6.815381967203184,0.88,BS,100,700,5
-6.820875842140071,0.88,CV,100,700,10
-6.821180574808675,0.91,BS,100,700,10
-6.7283133640978585,0.91,CV,100,800,3
-6.897401963315138,0.81,BS,100,800,3
-6.830184971741971,0.88,CV,100,800,5
-6.812450558751857,0.89,BS,100,800,5
-6.879727025097593,0.83,CV,100,800,10
-6.845739115505114,0.87,BS,100,800,10
-6.81206845125244,0.88,CV,100,900,3
-6.935099587230753,0.77,BS,100,900,3
-6.840304253974325,0.9,CV,100,900,5
-6.827892342223878,0.89,BS,100,900,5
-6.854049522831908,0.86,CV,100,900,10
-6.854924867396504,0.89,BS,100,900,10
-6.787033736631433,0.94,CV,100,1000,3
-6.935978317340001,0.81,BS,100,1000,3
-6.815374891061906,0.95,CV,100,1000,5
-6.811978409604357,0.9,BS,100,1000,5
