Objective,Feasibility,Algorithm,Training Percentage,Data Size,Folds
-7.903415137643172,0.2,Sectioning,10,40,0
-7.863242972905699,0.18,NGS,10,40,0
-7.863242972905699,0.18,UNGS,10,40,0
-7.863247621910362,0.18,NV,10,40,0
-7.863242972905699,0.18,UG,10,40,0
-4.645892429836032,0.99,Sectioning,20,40,0
-4.599493938759849,0.98,NGS,20,40,0
-4.595376158451801,0.98,UNGS,20,40,0
-4.605886532015056,0.98,NV,20,40,0
-4.599493938759849,0.98,UG,20,40,0
-3.1449999199595124,1.0,Sectioning,30,40,0
-2.99794793440594,1.0,NGS,30,40,0
-2.99794793440594,1.0,UNGS,30,40,0
-2.99794793440594,1.0,NV,30,40,0
-2.99794793440594,1.0,UG,30,40,0
-2.780761524501167,1.0,Sectioning,40,40,0
-2.7238498947414245,1.0,NGS,40,40,0
-2.7238498947414245,1.0,UNGS,40,40,0
-2.7238498947414245,1.0,NV,40,40,0
-2.7238498947414254,1.0,UG,40,40,0
-2.6568094072705084,1.0,Sectioning,50,40,0
-2.682927502263466,1.0,NGS,50,40,0
-2.682927502263466,1.0,UNGS,50,40,0
-2.682927502263466,1.0,NV,50,40,0
-2.682927502263466,1.0,UG,50,40,0
-2.609279018615463,1.0,Sectioning,60,40,0
-2.55520969682648,1.0,NGS,60,40,0
-2.55520969682648,1.0,UNGS,60,40,0
-2.55520969682648,1.0,NV,60,40,0
-2.555209696826481,1.0,UG,60,40,0
-2.5410780302174025,1.0,Sectioning,70,40,0
-2.562589138331981,1.0,NGS,70,40,0
-2.562589138331981,1.0,UNGS,70,40,0
-2.562589138331981,1.0,NV,70,40,0
-2.562589138331981,1.0,UG,70,40,0
0.0,1.0,Sectioning,80,40,0
-2.500320424411321,1.0,NGS,80,40,0
-2.500320424411321,1.0,UNGS,80,40,0
-2.500320424411321,1.0,NV,80,40,0
-2.500320424411321,1.0,UG,80,40,0
0.0,1.0,Sectioning,90,40,0
-2.4837034131389006,1.0,NGS,90,40,0
-2.4837034131389006,1.0,UNGS,90,40,0
-2.4837034131389006,1.0,NV,90,40,0
-2.483703413138901,1.0,UG,90,40,0
-6.880612171618672,0.5,Sectioning,10,60,0
-7.124218201632942,0.41,NGS,10,60,0
-7.124134927403147,0.41,UNGS,10,60,0
-7.12475162497883,0.41,NV,10,60,0
-7.124218201632942,0.41,UG,10,60,0
-3.116657515084872,1.0,Sectioning,20,60,0
-3.033996142161523,1.0,NGS,20,60,0
-3.033996142161523,1.0,UNGS,20,60,0
-3.033996142161523,1.0,NV,20,60,0
-3.033996142161523,1.0,UG,20,60,0
-2.658846050316376,1.0,Sectioning,30,60,0
-2.6953488370433707,1.0,NGS,30,60,0
-2.6953488370433707,1.0,UNGS,30,60,0
-2.6953488370433707,1.0,NV,30,60,0
-2.6953488370433707,1.0,UG,30,60,0
-2.5566626708609146,1.0,Sectioning,40,60,0
-2.5883053159283005,1.0,NGS,40,60,0
-2.5883053159283005,1.0,UNGS,40,60,0
-2.5883053159283005,1.0,NV,40,60,0
-2.5883053159283005,1.0,UG,40,60,0
-2.5106893641318684,1.0,Sectioning,50,60,0
-2.515560111975323,1.0,NGS,50,60,0
-2.515560111975323,1.0,UNGS,50,60,0
-2.515560111975323,1.0,NV,50,60,0
-2.515560111975323,1.0,UG,50,60,0
-2.5143127765786395,1.0,Sectioning,60,60,0
-2.535310805493291,1.0,NGS,60,60,0
-2.535310805493291,1.0,UNGS,60,60,0
-2.535310805493291,1.0,NV,60,60,0
-2.535310805493291,1.0,UG,60,60,0
-2.4863810517322507,1.0,Sectioning,70,60,0
-2.472359261991181,1.0,NGS,70,60,0
-2.472359261991181,1.0,UNGS,70,60,0
-2.472359261991181,1.0,NV,70,60,0
-2.472359261991181,1.0,UG,70,60,0
-2.462350857445098,1.0,Sectioning,80,60,0
-2.450771651984011,1.0,NGS,80,60,0
-2.450771651984011,1.0,UNGS,80,60,0
-2.450771651984011,1.0,NV,80,60,0
-2.450771651984011,1.0,UG,80,60,0
0.0,1.0,Sectioning,90,60,0
-2.4449267218107,1.0,NGS,90,60,0
-2.4449267218107,1.0,UNGS,90,60,0
-2.4449267218107,1.0,NV,90,60,0
-2.4449267218107,1.0,UG,90,60,0
-4.693852901188059,1.0,Sectioning,10,80,0
-4.755186929727979,0.97,NGS,10,80,0
-4.755186055762676,0.97,UNGS,10,80,0
-4.770736462688037,0.97,NV,10,80,0
-4.75518692972798,0.97,UG,10,80,0
-2.7274981064867654,1.0,Sectioning,20,80,0
-2.8383779456305365,1.0,NGS,20,80,0
-2.8383779456305365,1.0,UNGS,20,80,0
-2.8383779456305365,1.0,NV,20,80,0
-2.8383779456305365,1.0,UG,20,80,0
-2.5384775675704474,1.0,Sectioning,30,80,0
-2.545360233519498,1.0,NGS,30,80,0
-2.545360233519498,1.0,UNGS,30,80,0
-2.545360233519498,1.0,NV,30,80,0
-2.545360233519498,1.0,UG,30,80,0
-2.520138140073886,1.0,Sectioning,40,80,0
-2.540572801649818,1.0,NGS,40,80,0
-2.540572801649818,1.0,UNGS,40,80,0
-2.540572801649818,1.0,NV,40,80,0
-2.540572801649818,1.0,UG,40,80,0
-2.4968040311099857,1.0,Sectioning,50,80,0
-2.482491547946987,1.0,NGS,50,80,0
-2.482491547946987,1.0,UNGS,50,80,0
-2.482491547946987,1.0,NV,50,80,0
-2.482491547946987,1.0,UG,50,80,0
-2.466998691403087,1.0,Sectioning,60,80,0
-2.455553542700546,1.0,NGS,60,80,0
-2.455553542700546,1.0,UNGS,60,80,0
-2.455553542700546,1.0,NV,60,80,0
-2.455553542700546,1.0,UG,60,80,0
-2.4402800759398247,1.0,Sectioning,70,80,0
-2.44681090092324,1.0,NGS,70,80,0
-2.44681090092324,1.0,UNGS,70,80,0
-2.44681090092324,1.0,NV,70,80,0
-2.44681090092324,1.0,UG,70,80,0
-2.427448727785104,1.0,Sectioning,80,80,0
-2.4473573161224658,1.0,NGS,80,80,0
-2.4473573161224658,1.0,UNGS,80,80,0
-2.4473573161224658,1.0,NV,80,80,0
-2.4473573161224658,1.0,UG,80,80,0
0.0,1.0,Sectioning,90,80,0
-2.4300579413477514,1.0,NGS,90,80,0
-2.4300579413477514,1.0,UNGS,90,80,0
-2.4300579413477514,1.0,NV,90,80,0
-2.4300579413477514,1.0,UG,90,80,0
-3.048315496356756,1.0,Sectioning,10,120,0
-3.070284557123062,1.0,NGS,10,120,0
-3.070284557123062,1.0,UNGS,10,120,0
-3.070284557123062,1.0,NV,10,120,0
-3.070284557123062,1.0,UG,10,120,0
-2.5674102142051294,1.0,Sectioning,20,120,0
-2.5760468695637986,1.0,NGS,20,120,0
-2.5760468695637986,1.0,UNGS,20,120,0
-2.5760468695637986,1.0,NV,20,120,0
-2.5760468695637986,1.0,UG,20,120,0
-2.485107772274964,1.0,Sectioning,30,120,0
-2.492835075371387,1.0,NGS,30,120,0
-2.492835075371387,1.0,UNGS,30,120,0
-2.492835075371387,1.0,NV,30,120,0
-2.492835075371387,1.0,UG,30,120,0
-2.4582924483752864,1.0,Sectioning,40,120,0
-2.44307472294258,1.0,NGS,40,120,0
-2.44307472294258,1.0,UNGS,40,120,0
-2.44307472294258,1.0,NV,40,120,0
-2.44307472294258,1.0,UG,40,120,0
-2.440776231884991,1.0,Sectioning,50,120,0
-2.4647280488830687,1.0,NGS,50,120,0
-2.4647280488830687,1.0,UNGS,50,120,0
-2.4647280488830687,1.0,NV,50,120,0
-2.4647280488830687,1.0,UG,50,120,0
-2.4169508167627862,1.0,Sectioning,60,120,0
-2.4297968776217105,1.0,NGS,60,120,0
-2.4297968776217105,1.0,UNGS,60,120,0
-2.4297968776217105,1.0,NV,60,120,0
-2.4297968776217105,1.0,UG,60,120,0
-2.4109027386574526,1.0,Sectioning,70,120,0
-2.39967774501098,1.0,NGS,70,120,0
-2.39967774501098,1.0,UNGS,70,120,0
-2.39967774501098,1.0,NV,70,120,0
-2.39967774501098,1.0,UG,70,120,0
-2.415490573001976,1.0,Sectioning,80,120,0
-2.4134903207527425,1.0,NGS,80,120,0
-2.4134903207527425,1.0,UNGS,80,120,0
-2.4134903207527425,1.0,NV,80,120,0
-2.4134903207527425,1.0,UG,80,120,0
-2.4071720092367204,1.0,Sectioning,90,120,0
-2.408477512323296,1.0,NGS,90,120,0
-2.408477512323296,1.0,UNGS,90,120,0
-2.408477512323296,1.0,NV,90,120,0
-2.408477512323296,1.0,UG,90,120,0
-2.876660682089079,1.0,Sectioning,10,140,0
-2.8972150728024566,1.0,NGS,10,140,0
-2.8972150728024566,1.0,UNGS,10,140,0
-2.8972150728024566,1.0,NV,10,140,0
-2.8972150728024566,1.0,UG,10,140,0
-2.549173197808158,1.0,Sectioning,20,140,0
-2.5436448654617827,1.0,NGS,20,140,0
-2.5436448654617827,1.0,UNGS,20,140,0
-2.5436448654617827,1.0,NV,20,140,0
-2.5436448654617827,1.0,UG,20,140,0
-2.459429373049576,1.0,Sectioning,30,140,0
-2.4906499768622528,1.0,NGS,30,140,0
-2.4906499768622528,1.0,UNGS,30,140,0
-2.4906499768622528,1.0,NV,30,140,0
-2.4906499768622528,1.0,UG,30,140,0
-2.45098889733232,1.0,Sectioning,40,140,0
-2.4501220077780386,1.0,NGS,40,140,0
